"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3"
1005950,"P00104942","M","26-35",4,"B","2",1,5,NA,NA
1003032,"P00190242","M","26-35",0,"A","1",1,4,5,NA
1001530,"P00183342","M","26-35",4,"A","1",1,5,15,18
1000934,"P00019042","F","36-45",7,"A","0",0,5,8,14
1004279,"P00183442","M","26-35",16,"B","1",0,1,2,NA
1002926,"P00338542","F","18-25",2,"B","1",0,1,NA,NA
1005321,"P00035842","M","26-35",4,"C","0",0,5,6,9
1005143,"P00353242","M","18-25",4,"C","3",1,5,NA,NA
1001764,"P00265442","M","18-25",0,"B","1",0,5,NA,NA
1001514,"P00058042","M","18-25",4,"B","4+",1,8,16,NA
1001889,"P00258842","M","18-25",14,"B","2",0,5,NA,NA
1004227,"P00047242","M","26-35",19,"A","0",0,1,5,NA
1002968,"P00223242","F","18-25",0,"A","2",0,5,14,NA
1005137,"P00184742","M","18-25",18,"C","4+",0,11,16,NA
1005623,"P00153842","M","26-35",11,"B","2",1,8,14,16
1000873,"P00323742","M","55+",6,"C","3",1,8,NA,NA
1002438,"P00002542","M","36-45",1,"A","2",0,8,14,NA
1004829,"P00057042","M","26-35",0,"B","2",0,5,8,NA
1000596,"P00105442","F","26-35",1,"C","2",1,11,NA,NA
1000552,"P00349942","M","51-55",18,"C","3",1,1,5,NA
1005378,"P00018542","M","36-45",18,"A","1",0,16,NA,NA
1004115,"P00117942","M","26-35",15,"B","1",0,5,15,NA
1001836,"P00219942","M","26-35",0,"A","4+",0,6,16,NA
1002918,"P00324942","M","26-35",12,"B","2",0,5,NA,NA
1004064,"P00321542","M","46-50",0,"A","1",1,5,NA,NA
1002680,"P00278642","M","26-35",12,"C","1",1,5,NA,NA
1005492,"P00121142","M","18-25",4,"A","4+",1,8,NA,NA
1003669,"P00336942","M","26-35",14,"A","2",0,5,NA,NA
1003629,"P00176042","F","51-55",7,"B","0",0,8,17,NA
1000350,"P00303242","M","46-50",20,"C","3",0,5,8,NA
1005719,"P00335942","M","55+",7,"C","3",1,8,NA,NA
1001141,"P00057542","F","26-35",3,"B","1",1,3,4,5
1002457,"P00251242","M","26-35",0,"B","0",1,5,11,NA
1003512,"P00124242","M","18-25",17,"A","2",0,11,14,NA
1003499,"P00222142","M","26-35",3,"A","2",0,5,13,NA
1003196,"P00232042","F","18-25",4,"C","4+",0,11,NA,NA
1005795,"P00269742","M","26-35",1,"A","1",1,11,16,NA
1001884,"P00317542","M","46-50",20,"B","1",1,1,8,NA
1001940,"P00101942","M","26-35",12,"C","2",0,8,17,NA
1003999,"P00349942","M","36-45",17,"B","4+",0,1,5,NA
1002752,"P00324742","M","26-35",15,"A","2",0,2,9,14
1000710,"P00119442","M","26-35",20,"A","4+",0,5,NA,NA
1005744,"P00211042","F","26-35",4,"A","2",0,5,NA,NA
1004688,"P00207342","M","26-35",9,"C","3",1,5,8,14
1005450,"P00024342","M","18-25",12,"A","1",0,8,14,NA
1005888,"P00284642","M","26-35",20,"B","1",0,5,8,NA
1004915,"P00148642","M","26-35",12,"B","2",1,6,10,13
1001732,"P00325242","M","18-25",4,"C","1",1,16,NA,NA
1004139,"P00163842","M","55+",14,"B","1",1,8,NA,NA
1000356,"P00247542","M","55+",20,"C","0",1,8,16,NA
1001132,"P00249642","M","18-25",12,"A","1",1,3,5,NA
1003556,"P00226542","M","26-35",17,"C","1",1,1,5,NA
1005319,"P0097142","M","18-25",17,"B","1",0,12,NA,NA
1004771,"P00112242","F","26-35",4,"A","0",0,5,8,14
1003503,"P00290242","M","18-25",4,"B","0",0,8,14,17
1005912,"P00084242","M","26-35",1,"C","2",0,8,14,NA
1002526,"P00116242","M","55+",13,"B","4+",1,8,15,NA
1004078,"P00054342","M","26-35",15,"C","0",0,7,NA,NA
1003191,"P00070042","M","26-35",12,"B","4+",0,1,2,16
1002102,"P00207942","M","26-35",11,"B","3",0,6,8,NA
1002125,"P00000642","M","36-45",3,"C","0",0,1,6,16
1002098,"P00184742","M","36-45",20,"A","0",1,11,16,NA
1002585,"P00344142","M","46-50",15,"C","1",1,18,NA,NA
1001172,"P00167542","F","26-35",0,"A","2",1,5,14,NA
1003675,"P00359142","M","36-45",7,"B","3",0,16,NA,NA
1002501,"P00021742","M","26-35",15,"B","2",0,5,NA,NA
1004819,"P00221542","M","36-45",18,"B","1",0,5,15,NA
1003512,"P00296742","M","18-25",17,"A","2",0,8,NA,NA
1000366,"P00349242","M","51-55",15,"B","1",1,8,NA,NA
1003349,"P00163242","F","18-25",4,"B","1",0,1,8,14
1004911,"P00074642","F","26-35",0,"A","4+",0,5,9,14
1001597,"P00361342","M","26-35",12,"B","1",1,5,NA,NA
1003630,"P00274942","M","18-25",4,"B","2",0,8,NA,NA
1003963,"P00255842","M","51-55",20,"A","2",0,16,NA,NA
1004970,"P00277642","F","26-35",12,"C","1",0,2,3,10
1002106,"P00291042","F","18-25",20,"A","3",1,8,NA,NA
1005120,"P00000142","M","51-55",7,"A","2",0,3,4,5
1003892,"P00281042","M","26-35",20,"A","0",0,5,NA,NA
1005854,"P00101842","M","46-50",7,"B","0",1,6,16,NA
1005621,"P00109842","M","26-35",7,"A","1",0,8,NA,NA
1000585,"P00028542","M","18-25",1,"A","1",0,6,8,14
1003087,"P00286642","F","0-17",1,"B","0",0,11,14,NA
1004040,"P00204242","M","26-35",20,"B","2",1,6,8,NA
1003539,"P00139542","F","26-35",4,"A","1",1,5,NA,NA
1001449,"P00127442","M","36-45",20,"A","1",1,1,2,15
1001943,"P00294542","M","18-25",4,"B","0",0,8,NA,NA
1001026,"P00306442","F","46-50",0,"C","1",1,8,NA,NA
1001498,"P00117442","M","18-25",4,"A","2",0,5,14,NA
1002683,"P00213242","M","36-45",7,"C","1",1,5,8,NA
1003389,"P00179342","M","18-25",0,"A","0",0,11,NA,NA
1001697,"P00112442","F","18-25",4,"B","3",0,6,8,NA
1000079,"P00327842","F","46-50",0,"A","1",0,8,16,NA
1000139,"P00044442","F","26-35",20,"C","2",0,1,16,NA
1003808,"P00016942","M","26-35",7,"A","2",1,5,NA,NA
1001680,"P00343842","M","26-35",20,"A","3",1,7,NA,NA
1000109,"P00025442","M","46-50",15,"C","1",1,1,2,9
1002688,"P00193142","M","26-35",17,"C","2",0,5,NA,NA
1001051,"P00359142","F","26-35",0,"A","0",1,16,NA,NA
1003206,"P00251542","M","18-25",20,"C","2",0,11,16,NA
1005333,"P00029842","F","26-35",7,"A","4+",0,8,NA,NA
1000314,"P00092142","F","55+",9,"C","1",0,8,NA,NA
1005123,"P00331942","M","51-55",12,"C","4+",1,5,NA,NA
1004815,"P00084442","F","51-55",18,"C","0",1,13,16,NA
1004647,"P00014542","M","36-45",20,"B","1",1,8,NA,NA
1003395,"P00102242","M","26-35",7,"A","1",0,8,12,NA
1003469,"P00209242","M","46-50",17,"B","3",1,8,NA,NA
1005147,"P00229742","M","18-25",0,"C","0",0,1,16,NA
1003458,"P00210642","M","46-50",0,"C","1",0,8,14,NA
1003705,"P00324442","M","46-50",7,"B","1",1,11,13,16
1005042,"P00022542","F","18-25",2,"A","4+",1,5,NA,NA
1001077,"P00339542","M","26-35",3,"A","1",0,1,NA,NA
1000984,"P00331842","M","51-55",16,"A","2",1,16,NA,NA
1000047,"P00115642","M","18-25",4,"C","4+",1,8,14,NA
1002092,"P00233342","M","55+",1,"B","4+",1,1,15,16
1000329,"P00139942","M","36-45",7,"A","1",0,5,NA,NA
1002461,"P00001042","M","18-25",4,"B","1",0,1,2,16
1004862,"P00287142","M","26-35",0,"C","0",0,5,NA,NA
1005636,"P00117442","M","26-35",7,"A","0",1,5,14,NA
1003082,"P00265342","F","36-45",6,"B","1",0,7,NA,NA
1003941,"P00237542","M","46-50",17,"C","0",1,1,15,16
1004806,"P00032942","M","26-35",17,"C","2",0,15,16,NA
1001688,"P00022642","F","18-25",4,"C","4+",0,5,8,NA
1003539,"P00222442","F","26-35",4,"A","1",1,5,NA,NA
1002344,"P00350942","M","26-35",12,"A","1",0,3,4,5
1001645,"P00317842","F","18-25",9,"B","1",1,8,NA,NA
1003492,"P00256542","M","36-45",7,"B","2",0,6,13,NA
1001066,"P00331242","M","46-50",12,"C","3",1,12,17,NA
1001051,"P00251942","F","26-35",0,"A","0",1,1,2,5
1005407,"P00340942","F","36-45",17,"C","1",0,8,NA,NA
1001088,"P00044242","F","0-17",10,"A","3",0,2,4,8
1003410,"P00331542","M","36-45",1,"B","3",1,5,8,NA
1001079,"P00148642","M","26-35",7,"A","0",0,6,10,13
1002793,"P00079742","M","36-45",7,"B","3",0,1,2,15
1005675,"P00113642","M","36-45",14,"A","2",0,8,NA,NA
1004566,"P00226542","M","36-45",17,"C","1",0,1,5,NA
1003082,"P00047842","F","36-45",6,"B","1",0,8,NA,NA
1002454,"P00190042","M","18-25",0,"B","1",0,3,4,5
1001926,"P00356942","F","0-17",0,"B","1",0,8,17,NA
1000075,"P00317042","F","0-17",10,"C","4+",0,3,4,NA
1001164,"P00100642","F","26-35",19,"A","1",1,5,15,NA
1000770,"P00124642","M","18-25",4,"B","2",1,16,NA,NA
1005831,"P00268342","M","26-35",1,"A","2",1,5,NA,NA
1000692,"P00171542","F","26-35",0,"A","0",1,2,5,14
1004978,"P00151742","M","36-45",14,"A","3",0,8,15,16
1001793,"P00207942","M","26-35",4,"B","1",0,6,8,NA
1005485,"P00110742","M","26-35",4,"C","0",1,1,2,8
1000261,"P00251342","M","26-35",20,"A","4+",0,5,11,NA
1001127,"P00281642","M","26-35",0,"C","1",0,1,8,NA
1003507,"P00182242","M","26-35",0,"A","3",0,1,5,6
1000522,"P00346242","M","26-35",12,"C","1",0,1,15,NA
1000984,"P00244142","M","51-55",16,"A","2",1,1,2,15
1005684,"P00179142","M","18-25",16,"A","1",0,11,NA,NA
1001088,"P00274242","F","0-17",10,"A","3",0,1,NA,NA
1004224,"P00116542","F","46-50",1,"C","1",1,5,17,NA
1001425,"P00234142","M","0-17",10,"B","1",0,1,NA,NA
1002001,"P00305042","M","51-55",1,"A","1",1,11,13,16
1003650,"P00122442","M","26-35",0,"A","2",0,1,11,15
1005840,"P00211142","F","0-17",0,"C","1",0,5,NA,NA
1000412,"P00128242","M","36-45",15,"A","1",1,5,12,14
1001113,"P00150442","M","18-25",4,"B","3",0,5,NA,NA
1001727,"P00016542","M","36-45",16,"B","2",1,1,6,16
1004022,"P00203142","M","36-45",14,"B","1",1,16,NA,NA
1004510,"P00231742","M","46-50",7,"A","4+",1,6,NA,NA
1005766,"P00334242","M","55+",14,"C","0",1,1,8,NA
1002892,"P00083842","M","26-35",4,"C","3",0,5,14,NA
1001600,"P00010242","M","36-45",7,"B","1",1,5,NA,NA
1004760,"P00277642","M","36-45",17,"C","1",0,2,3,10
1000301,"P00112442","M","18-25",4,"B","4+",0,6,8,NA
1000776,"P00110842","F","26-35",3,"B","1",0,1,2,5
1002785,"P00026042","M","55+",13,"C","1",1,8,14,17
1003925,"P00209842","M","26-35",12,"C","1",1,5,8,NA
1000602,"P00242742","F","55+",6,"C","2",0,1,2,9
1005029,"P00003942","M","26-35",4,"C","1",1,5,14,NA
1003471,"P00182242","M","18-25",4,"A","1",0,1,5,6
1005209,"P00059442","M","51-55",1,"C","4+",0,6,8,16
1005019,"P00343042","M","26-35",7,"A","4+",0,5,18,NA
1000028,"P00274042","F","26-35",1,"C","2",1,1,NA,NA
1000855,"P00129642","F","18-25",2,"A","2",1,5,NA,NA
1005301,"P00344042","M","26-35",17,"C","1",1,18,NA,NA
1005587,"P00032842","M","26-35",17,"C","4+",1,8,NA,NA
1002010,"P00234642","M","18-25",4,"B","0",0,1,6,8
1005794,"P00174142","M","36-45",17,"A","1",0,3,4,9
1003603,"P00218142","F","36-45",7,"B","0",1,1,2,NA
1003418,"P00058042","F","18-25",3,"C","4+",0,8,16,NA
1003001,"P00251242","M","18-25",4,"B","1",0,5,11,NA
1005878,"P00027642","F","26-35",0,"A","4+",1,8,NA,NA
1000977,"P00024142","M","26-35",2,"C","0",0,8,9,14
1001164,"P00059142","F","26-35",19,"A","1",1,8,14,NA
1003639,"P00136542","M","18-25",4,"C","1",0,5,8,NA
1000308,"P00051842","M","26-35",2,"A","3",1,4,8,NA
1003411,"P00117942","M","18-25",4,"A","4+",0,5,15,NA
1003652,"P00074042","M","26-35",12,"B","3",0,16,NA,NA
1002909,"P00000942","M","26-35",7,"A","1",0,1,NA,NA
1001354,"P00021642","F","26-35",2,"B","3",0,8,14,NA
1000146,"P00176042","F","36-45",20,"B","3",1,8,17,NA
1000524,"P00179442","M","18-25",0,"A","0",0,11,NA,NA
1003653,"P00102642","M","18-25",15,"C","3",1,4,8,9
1001495,"P00258742","M","18-25",0,"C","1",0,5,NA,NA
1000549,"P00350342","M","26-35",6,"A","3",0,1,6,NA
1002015,"P00161942","M","18-25",4,"B","4+",0,5,8,NA
1004837,"P00114442","M","26-35",5,"B","2",0,5,6,NA
1004524,"P00223142","M","26-35",2,"A","2",1,5,NA,NA
1005964,"P00318542","M","18-25",5,"B","1",0,8,NA,NA
1005811,"P00214642","M","18-25",4,"B","3",0,11,13,16
1003106,"P00145442","M","26-35",0,"C","4+",0,8,15,NA
1005005,"P00148642","M","46-50",16,"B","2",0,6,10,13
1001027,"P00028842","M","18-25",4,"B","1",0,6,8,NA
1001941,"P00274942","M","36-45",17,"A","1",0,8,NA,NA
1002038,"P00052842","F","46-50",1,"B","3",1,10,15,NA
1004416,"P00106642","M","18-25",4,"A","3",1,7,NA,NA
1004457,"P00026042","M","36-45",14,"C","1",0,8,14,17
1000549,"P00121542","M","26-35",6,"A","3",0,8,15,NA
1005963,"P00034742","M","26-35",15,"A","0",0,5,14,17
1000985,"P00173342","M","26-35",4,"C","0",0,1,6,14
1004079,"P00356842","M","36-45",17,"B","3",1,8,16,NA
1005978,"P00277842","M","36-45",1,"B","2",0,1,NA,NA
1004829,"P00100942","M","26-35",0,"B","2",0,5,NA,NA
1000357,"P00016142","M","18-25",0,"A","4+",0,5,8,NA
1000701,"P00110542","F","18-25",4,"B","0",0,8,NA,NA
1004789,"P00242742","M","36-45",2,"A","0",0,1,2,9
1003518,"P00015742","F","18-25",7,"A","2",0,7,NA,NA
1002052,"P00256842","M","0-17",10,"C","0",0,5,NA,NA
1001863,"P00276342","M","18-25",4,"B","4+",0,5,NA,NA
1002174,"P00052642","M","51-55",12,"B","1",1,5,14,NA
1004150,"P00321042","M","26-35",0,"B","3",0,1,17,NA
1002541,"P00048642","F","36-45",5,"B","1",1,5,14,NA
1005720,"P00013742","M","26-35",0,"A","0",0,5,NA,NA
1003591,"P00024042","M","36-45",6,"C","1",0,7,NA,NA
1003058,"P00193542","M","18-25",12,"C","0",0,1,2,NA
1001191,"P00202542","F","36-45",0,"B","3",1,13,16,NA
1004458,"P00302342","F","26-35",4,"B","1",0,8,NA,NA
1003483,"P00360742","F","46-50",7,"B","0",1,5,NA,NA
1003309,"P00100442","M","26-35",17,"C","2",1,2,4,5
1001164,"P00047942","F","26-35",19,"A","1",1,5,13,NA
1005878,"P00119942","F","26-35",0,"A","4+",1,8,14,NA
1002022,"P00114142","M","26-35",7,"C","1",0,8,NA,NA
1005880,"P00164342","M","26-35",1,"A","1",1,5,8,NA
1000338,"P00237542","M","36-45",7,"A","1",0,1,15,16
1003253,"P00265242","F","36-45",4,"B","3",0,5,8,NA
1000425,"P00258442","M","26-35",12,"B","1",1,5,NA,NA
1003240,"P00062042","M","18-25",4,"B","1",0,5,NA,NA
1001821,"P00113342","M","26-35",20,"C","2",0,1,8,17
1000731,"P00287342","M","46-50",3,"A","0",1,5,NA,NA
1005061,"P00218642","F","18-25",19,"C","2",1,5,NA,NA
1004322,"P00074642","F","51-55",6,"B","1",0,5,9,14
1002903,"P00277442","M","26-35",16,"B","2",0,1,6,15
1001573,"P00364842","M","0-17",0,"C","4+",0,5,16,NA
1002316,"P00182142","M","36-45",0,"B","0",0,1,5,6
1002463,"P00277942","M","26-35",7,"C","0",0,1,NA,NA
1005326,"P00112442","M","26-35",2,"A","1",1,6,8,NA
1005508,"P00251442","M","26-35",20,"C","1",0,5,NA,NA
1001323,"P00188542","F","36-45",2,"C","1",0,5,8,14
1005908,"P00046042","M","26-35",4,"B","1",0,5,17,NA
1001303,"P00205442","M","26-35",19,"A","4+",0,5,8,14
1005153,"P00277742","M","26-35",7,"B","3",0,8,NA,NA
1005576,"P00014842","M","26-35",4,"C","3",0,1,2,5
1002464,"P00059442","F","18-25",4,"C","4+",0,6,8,16
1005878,"P00170942","F","26-35",0,"A","4+",1,5,8,14
1004024,"P00253042","M","26-35",5,"B","3",1,8,NA,NA
1000651,"P00282042","M","36-45",7,"B","2",0,5,15,NA
1004568,"P00031042","F","26-35",4,"B","2",1,8,NA,NA
1001641,"P00122442","M","26-35",0,"C","4+",0,1,11,15
1004531,"P00356742","M","18-25",4,"C","2",0,5,NA,NA
1005367,"P00110742","M","18-25",4,"A","1",0,1,2,8
1005812,"P00148842","F","26-35",7,"A","1",1,6,8,16
1002195,"P00244042","M","0-17",10,"A","0",0,1,2,15
1003780,"P00129842","M","0-17",0,"C","0",0,6,8,15
1000308,"P00329542","M","26-35",2,"A","3",1,1,15,16
1005795,"P00147942","M","26-35",1,"A","1",1,1,16,NA
1004354,"P00042542","M","36-45",14,"B","2",0,1,5,NA
1003299,"P00092942","F","26-35",4,"B","2",0,8,17,NA
1003004,"P00152242","F","18-25",4,"A","1",0,14,16,NA
1001150,"P00053442","F","26-35",20,"A","1",0,1,2,16
1000549,"P00051642","M","26-35",6,"A","3",0,8,NA,NA
1003971,"P00036842","F","18-25",4,"B","0",0,1,14,16
1001140,"P00192242","F","46-50",2,"B","2",1,3,4,5
1000586,"P00114942","M","36-45",14,"C","3",1,1,15,16
1005854,"P00103442","M","46-50",7,"B","0",1,11,NA,NA
1005256,"P00313442","M","26-35",16,"B","4+",1,5,6,8
1001274,"P00126542","M","46-50",7,"B","4+",1,8,NA,NA
1003729,"P00241642","M","18-25",4,"A","2",0,1,2,11
1002951,"P00318742","F","36-45",14,"B","0",1,1,8,NA
1005878,"P00031142","F","26-35",0,"A","4+",1,16,NA,NA
1002684,"P00182642","F","18-25",0,"C","3",1,2,4,9
1002181,"P00144742","M","26-35",0,"B","4+",1,14,NA,NA
1004150,"P00341242","M","26-35",0,"B","3",0,7,NA,NA
1004290,"P00073842","M","26-35",17,"C","1",0,1,15,17
1003672,"P00118142","M","36-45",5,"C","4+",0,8,17,NA
1005112,"P00145942","M","36-45",13,"B","1",0,6,8,13
1004041,"P00004742","M","18-25",3,"B","2",0,6,16,NA
1004918,"P00319042","F","18-25",12,"C","1",0,5,NA,NA
1004983,"P00183942","F","46-50",16,"A","1",1,3,4,NA
1003430,"P00136842","F","46-50",1,"B","1",1,1,8,16
1003610,"P00296242","M","18-25",6,"B","4+",0,8,NA,NA
1003563,"P00259342","M","26-35",2,"A","3",0,5,9,NA
1001632,"P00080342","M","26-35",16,"B","1",0,1,6,8
1006040,"P00288242","M","26-35",6,"B","2",0,5,14,NA
1000312,"P00001742","F","51-55",2,"B","0",0,8,14,NA
1000543,"P00127742","M","26-35",5,"B","4+",1,1,2,15
1004854,"P00216942","F","51-55",13,"C","4+",1,5,NA,NA
1003313,"P00032842","M","36-45",20,"A","2",0,8,NA,NA
1000875,"P00334242","M","0-17",10,"C","4+",0,1,8,NA
1001861,"P00258842","M","51-55",16,"A","1",1,5,NA,NA
1005441,"P00242742","M","51-55",7,"C","0",1,1,2,9
1003842,"P00270842","F","36-45",16,"B","4+",0,5,NA,NA
1001203,"P00183342","F","26-35",1,"A","3",0,5,15,18
1000550,"P00233042","M","46-50",8,"B","1",1,1,8,NA
1005825,"P00054342","F","26-35",4,"B","2",1,7,NA,NA
1002109,"P00008642","M","26-35",16,"B","2",0,4,5,NA
1001340,"P00111142","M","26-35",7,"A","2",0,1,15,16
1004473,"P00188742","M","36-45",1,"B","3",0,8,14,17
1004979,"P00249642","M","36-45",2,"B","1",1,3,5,NA
1005561,"P00220442","F","26-35",3,"C","0",1,5,14,NA
1003428,"P00176642","M","46-50",1,"C","4+",1,6,8,NA
1000531,"P00315642","F","18-25",14,"B","0",0,8,13,NA
1004789,"P00142942","M","36-45",2,"A","0",0,1,2,16
1004177,"P00255842","M","36-45",17,"C","2",0,16,NA,NA
1001697,"P00190642","F","18-25",4,"B","3",0,8,9,NA
1000175,"P00150342","F","26-35",2,"B","1",0,8,14,NA
1003971,"P00051442","F","18-25",4,"B","0",0,8,17,NA
1001521,"P00214442","F","26-35",7,"C","2",1,8,NA,NA
1000355,"P00188042","M","18-25",3,"B","2",0,5,NA,NA
1003032,"P00015542","M","26-35",0,"A","1",1,1,2,13
1003507,"P00182642","M","26-35",0,"A","3",0,2,4,9
1000752,"P00117742","F","26-35",3,"A","3",0,8,NA,NA
1001261,"P00289842","M","18-25",4,"C","2",0,1,16,NA
1001680,"P00114942","M","26-35",20,"A","3",1,1,15,16
1004062,"P00330342","M","26-35",7,"C","1",0,5,11,16
1001463,"P00114942","M","51-55",16,"C","4+",1,1,15,16
1000669,"P00240142","M","26-35",17,"B","2",0,5,NA,NA
1000116,"P00329542","M","26-35",17,"C","2",1,1,15,16
1002188,"P00184142","F","18-25",19,"B","4+",0,8,14,NA
1005763,"P00118042","F","26-35",1,"A","1",1,8,NA,NA
1001010,"P00062842","M","26-35",0,"A","1",0,1,2,13
1005763,"P00162442","F","26-35",1,"A","1",1,1,16,NA
1005857,"P00236942","F","46-50",2,"B","2",0,12,NA,NA
1000850,"P00057742","M","36-45",0,"A","3",1,2,8,18
1002617,"P00003642","F","46-50",15,"C","1",0,8,NA,NA
1002110,"P0095642","M","51-55",11,"C","3",0,5,NA,NA
1001635,"P00104542","M","26-35",0,"B","1",0,8,NA,NA
1004028,"P00173942","M","26-35",4,"A","2",0,1,5,6
1000730,"P00112142","M","26-35",0,"C","4+",1,1,2,14
1005035,"P00052642","F","26-35",17,"B","1",1,5,14,NA
1001807,"P00287242","M","18-25",17,"C","3",0,5,NA,NA
1006000,"P00118742","M","46-50",17,"B","2",1,5,11,NA
1000853,"P00188442","M","26-35",17,"B","4+",0,5,7,NA
1001293,"P00120342","M","26-35",5,"C","1",0,5,17,NA
1001242,"P00194842","F","36-45",0,"A","0",1,5,NA,NA
1003998,"P00112142","M","46-50",0,"C","4+",1,1,2,14
1004462,"P00121342","F","26-35",0,"B","1",0,1,5,18
1001647,"P00003842","M","18-25",18,"B","0",0,5,NA,NA
1006036,"P00281142","F","26-35",15,"B","4+",1,11,15,NA
1003792,"P00120642","M","26-35",6,"A","1",0,5,NA,NA
1003934,"P00316742","M","26-35",0,"B","2",0,4,5,NA
1005558,"P00264042","M","0-17",10,"B","2",0,4,NA,NA
1005362,"P00214142","M","36-45",13,"C","1",0,8,NA,NA
1002777,"P00147842","M","18-25",4,"B","2",0,8,NA,NA
1004115,"P00190842","M","26-35",15,"B","1",0,2,5,12
1003191,"P00136742","M","26-35",12,"B","4+",0,1,14,16
1005555,"P00154042","M","0-17",10,"B","2",0,1,2,15
1001579,"P00132642","M","26-35",0,"A","0",0,1,NA,NA
1005401,"P00320742","F","18-25",1,"C","2",1,1,4,9
1005087,"P00356742","F","26-35",6,"B","1",1,5,NA,NA
1005550,"P00004742","M","36-45",15,"B","2",0,6,16,NA
1004107,"P00217442","F","26-35",0,"B","1",0,1,2,11
1005536,"P00028442","M","26-35",16,"B","2",1,1,8,16
1002532,"P00327242","F","55+",13,"C","0",0,5,8,NA
1004607,"P00242742","M","26-35",0,"B","4+",0,1,2,9
1000802,"P00282242","M","26-35",16,"B","1",0,5,8,17
1002634,"P00177942","M","55+",1,"A","3",1,5,8,NA
1003311,"P00320742","M","26-35",4,"A","4+",0,1,4,9
1001019,"P00021142","M","36-45",1,"A","4+",1,5,NA,NA
1003411,"P00180042","M","18-25",4,"A","4+",0,11,NA,NA
1004452,"P00057642","F","26-35",7,"B","2",1,1,15,16
1001897,"P00069042","F","51-55",2,"A","1",1,3,NA,NA
1001613,"P00210642","M","18-25",20,"A","1",0,8,14,NA
1004048,"P00233642","F","36-45",1,"B","1",0,1,15,NA
1003075,"P00315642","F","26-35",11,"C","2",1,8,13,NA
1005881,"P00076042","M","36-45",17,"B","1",0,8,NA,NA
1002221,"P00244242","M","55+",17,"B","0",1,1,2,15
1000284,"P00258742","M","26-35",12,"B","3",1,5,NA,NA
1002288,"P00034842","M","0-17",10,"B","2",0,5,14,NA
1002777,"P00273542","M","18-25",4,"B","2",0,8,14,NA
1003423,"P00354242","M","26-35",7,"C","2",0,5,NA,NA
1002181,"P00294242","M","26-35",0,"B","4+",1,4,5,NA
1005831,"P00184242","M","26-35",1,"A","2",1,9,15,NA
1005854,"P00037342","M","46-50",7,"B","0",1,8,11,NA
1004019,"P00085242","M","36-45",17,"C","1",1,8,14,17
1000877,"P00037342","M","26-35",0,"B","1",1,8,11,NA
1005241,"P00073742","F","26-35",4,"A","4+",0,8,14,NA
1001545,"P00177542","M","26-35",20,"A","1",0,1,8,NA
1002691,"P00278642","M","18-25",4,"B","2",0,5,NA,NA
1003675,"P00177542","M","36-45",7,"B","3",0,1,8,NA
1004812,"P00150942","M","18-25",14,"C","2",0,6,11,13
1004215,"P00141542","M","26-35",7,"A","2",0,5,NA,NA
1003756,"P00326742","M","18-25",12,"B","4+",0,11,NA,NA
1002651,"P00154042","M","55+",14,"C","3",1,1,2,15
1004180,"P00138442","M","55+",13,"C","1",1,1,2,16
1002734,"P00171642","F","18-25",4,"C","1",0,5,8,14
1001370,"P00028542","M","36-45",2,"C","2",1,6,8,14
1003018,"P00324942","M","36-45",0,"B","0",0,5,NA,NA
1003116,"P00110742","M","26-35",12,"C","4+",0,1,2,8
1001680,"P00241042","M","26-35",20,"A","3",1,8,NA,NA
1000296,"P00306142","M","51-55",5,"C","4+",1,5,NA,NA
1001847,"P00110742","M","18-25",4,"C","2",0,1,2,8
1005433,"P00180742","F","36-45",17,"B","3",1,11,NA,NA
1004118,"P00083942","M","26-35",3,"C","3",0,12,14,NA
1005862,"P00195342","F","26-35",9,"C","0",1,2,5,NA
1001951,"P00324942","F","18-25",4,"C","1",0,5,NA,NA
1002102,"P00153842","M","26-35",11,"B","3",0,8,14,16
1000223,"P00337842","M","26-35",17,"B","4+",0,5,NA,NA
1001695,"P00334242","M","26-35",1,"C","1",1,1,8,NA
1005488,"P00052642","M","26-35",15,"C","1",0,5,14,NA
1005504,"P00113142","M","46-50",7,"B","1",1,1,5,12
1001447,"P00072542","M","18-25",4,"A","0",0,5,6,NA
1000648,"P00333042","F","26-35",12,"B","1",1,5,8,NA
1004387,"P00025242","F","18-25",4,"B","0",0,2,4,5
1000010,"P0096442","F","36-45",1,"B","4+",1,4,5,12
1003111,"P00035942","M","18-25",4,"C","4+",0,1,5,18
1005848,"P00004742","M","51-55",20,"A","0",1,6,16,NA
1003125,"P00219942","M","26-35",7,"A","1",0,6,16,NA
1003998,"P00325642","M","46-50",0,"C","4+",1,11,15,NA
1005955,"P00139942","F","26-35",7,"A","1",0,5,NA,NA
1002457,"P00324442","M","26-35",0,"B","0",1,11,13,16
1004235,"P00061142","M","51-55",2,"C","1",0,8,16,NA
1002259,"P00238442","F","55+",16,"C","1",1,6,NA,NA
1001922,"P00150742","F","26-35",7,"B","4+",0,8,14,NA
1002691,"P00125942","M","18-25",4,"B","2",0,1,2,15
1002895,"P00221042","M","26-35",11,"B","4+",0,1,17,NA
1004033,"P00292642","M","26-35",6,"B","1",0,8,NA,NA
