"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours"
29811,"city_103",0.92,"Male","Has","No","Masters","STEM","18","1000-4999","Pvt Ltd","1",111
11906,"city_160",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd",">4",27
31127,"city_97",0.925,"Male","Has","Full","Graduate","STEM","3","100-500","Pvt Ltd","2",228
4396,"city_160",0.92,"Male","Has","No","Masters","STEM",">20","10000+","Pvt Ltd","1",256
23041,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","10000+","Pvt Ltd","4",100
10194,"city_75",0.939,"Male","No","No","Phd","STEM",">20","","",">4",52
26030,"city_75",0.939,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","2",21
26429,"city_45",0.89,"Male","No","Full","Masters","Humanities","2","","","1",6
21597,"city_157",0.769,"Male","Has","No","Masters","No Major","9","","","1",50
31602,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","10000+","Pvt Ltd","1",7
8706,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","50-99","Pvt Ltd",">4",6
12715,"city_16",0.91,"Male","No","No","Phd","STEM",">20","","Public Sector","2",220
764,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",56
26949,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",174
28051,"city_21",0.624,"Male","Has","No","Graduate","STEM","3","100-500","Pvt Ltd","3",77
24280,"city_21",0.624,"Male","No","No","Graduate","STEM","4","500-999","Pvt Ltd","1",218
21985,"city_103",0.92,"Female","Has","No","Graduate","STEM","16","","Pvt Ltd","2",89
7995,"city_67",0.855,"Male","Has","Full","Graduate","STEM","4","100-500","Pvt Ltd","2",66
13017,"city_41",0.827,"Male","Has","No","Graduate","STEM","17","100-500","Pvt Ltd","1",30
29487,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","<10","Funded Startup","1",91
15998,"city_149",0.689,"Male","Has","No","","","17","","","never",182
505,"city_150",0.698,"Male","No","Full","Graduate","STEM","2","","Pvt Ltd","never",16
5700,"city_10",0.895,"Male","Has","Part","Graduate","STEM","12","10/49","Pvt Ltd","1",12
28211,"city_103",0.92,"Male","Has","Full","Graduate","Humanities","10","100-500","Pvt Ltd","3",39
13803,"city_73",0.754,"Male","Has","Full","High","","6","50-99","Pvt Ltd","3",5
31939,"city_45",0.89,"Male","Has","Full","Graduate","STEM","2","50-99","Pvt Ltd","1",86
24644,"city_28",0.939,"Male","Has","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",41
29953,"city_103",0.92,"Male","Has","No","Graduate","Other","8","1000-4999","Pvt Ltd",">4",34
22305,"city_175",0.776,"Male","Has","No","Graduate","STEM",">20","","",">4",86
30386,"city_16",0.91,"Male","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","1",45
12548,"city_28",0.939,"Male","No","Part","High","","2","100-500","Pvt Ltd","1",13
22895,"city_61",0.913,"Male","Has","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",20
6267,"city_93",0.865,"Male","Has","No","High","","15","50-99","Pvt Ltd","4",63
16115,"city_103",0.92,"Male","Has","No","Graduate","STEM","20","","","2",104
32878,"city_103",0.92,"Male","Has","No","Masters","STEM","17","10000+","Pvt Ltd","3",26
9801,"city_16",0.91,"Male","Has","No","Graduate","STEM","2","50-99","Pvt Ltd","2",87
14610,"city_90",0.698,"Male","Has","No","Graduate","STEM","9","10/49","Pvt Ltd","1",11
30807,"city_103",0.92,"Male","No","Full","High","","7","","","never",69
19919,"city_103",0.92,"Male","Has","No","Graduate","Business Degree",">20","5000-9999","Pvt Ltd","3",42
11863,"city_103",0.92,"Male","Has","Part","Graduate","STEM","16","1000-4999","Pvt Ltd","1",30
31125,"city_103",0.92,"Male","No","No","Masters","Humanities","3","10000+","Pvt Ltd","1",22
31075,"city_21",0.624,"Male","Has","No","Masters","STEM","8","1000-4999","Pvt Ltd","2",13
17516,"city_103",0.92,"Male","Has","No","Graduate","Business Degree",">20","1000-4999","Pvt Ltd","1",65
30172,"city_28",0.939,"Male","Has","Full","Graduate","STEM","10","5000-9999","Public Sector","2",11
24798,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",23
30673,"city_28",0.939,"Male","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","3",72
1665,"city_103",0.92,"Male","No","No","High","","3","10/49","Early Stage Startup","1",110
29512,"city_104",0.924,"Male","No","Full","Graduate","Arts","5","","","never",55
33023,"city_160",0.92,"Female","Has","No","Masters","STEM",">20","50-99","Public Sector",">4",108
29270,"city_16",0.91,"Male","No","No","Graduate","STEM","4","1000-4999","Pvt Ltd","1",22
3075,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","10000+","Pvt Ltd",">4",21
24328,"city_114",0.926,"Male","No","No","High","","3","50-99","Pvt Ltd","1",112
26496,"city_94",0.698,"Male","Has","No","Graduate","STEM",">20","","",">4",2
13611,"city_114",0.926,"Male","Has","No","Graduate","STEM","10","10/49","Pvt Ltd","never",44
20093,"city_103",0.92,"Male","Has","No","Masters","Humanities",">20","50-99","Funded Startup","3",46
10797,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","3",82
29569,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","100-500","Pvt Ltd","2",15
28015,"city_103",0.92,"Male","Has","No","Graduate","STEM","13","500-999","Pvt Ltd","2",162
3433,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","50-99","","1",23
20593,"city_114",0.926,"Male","Has","No","Graduate","STEM","14","1000-4999","Pvt Ltd","3",70
27792,"city_103",0.92,"Male","No","No","Graduate","Other","11","","",">4",74
1281,"city_103",0.92,"Female","Has","No","Masters","STEM","6","10/49","Early Stage Startup","1",18
11919,"city_103",0.92,"Male","No","No","Graduate","Humanities",">20","","Public Sector",">4",43
7153,"city_23",0.899,"Male","Has","Part","Graduate","STEM","8","10/49","Early Stage Startup","1",19
15643,"city_16",0.91,"Male","Has","Full","Graduate","STEM","17","10000+","Pvt Ltd","4",61
14454,"city_21",0.624,"Male","No","Full","High","","1","<10","Pvt Ltd","1",64
10392,"city_103",0.92,"Male","Has","No","Graduate","STEM","15","5000-9999","Other",">4",53
11552,"city_45",0.89,"Male","Has","No","High","","19","<10","Early Stage Startup",">4",46
8159,"city_21",0.624,"Male","No","Full","Graduate","STEM","2","","","never",37
26749,"city_103",0.92,"Female","Has","No","Graduate","STEM","6","10000+","Pvt Ltd","1",200
29289,"city_57",0.866,"Male","Has","No","Graduate","STEM","16","<10","Early Stage Startup","1",58
8715,"city_103",0.92,"Male","Has","No","High","","8","100-500","NGO",">4",52
30854,"city_43",0.516,"Male","Has","No","Graduate","STEM","9","<10","Early Stage Startup","1",11
24572,"city_103",0.92,"Male","Has","No","Graduate","STEM","8","<10","Pvt Ltd","2",155
9264,"city_83",0.923,"Male","Has","No","Masters","STEM","18","10000+","Pvt Ltd","4",17
7984,"city_65",0.802,"Male","Has","No","Graduate","STEM","10","100-500","Pvt Ltd","never",42
3209,"city_98",0.949,"Male","Has","No","Masters","STEM","10","50-99","Pvt Ltd","2",62
21647,"city_10",0.895,"Male","Has","No","Graduate","STEM",">20","500-999","Pvt Ltd","3",141
23595,"city_103",0.92,"Male","No","Full","Graduate","STEM","5","","","never",98
5139,"city_103",0.92,"Male","No","No","Graduate","STEM","2","","","never",80
1566,"city_103",0.92,"Male","Has","No","Masters","STEM","5","5000-9999","Pvt Ltd","2",3
5868,"city_84",0.698,"Male","Has","Full","Graduate","STEM","10","","","1",16
4415,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","10000+","Pvt Ltd","1",52
25265,"city_91",0.691,"Male","No","No","High","","3","","","2",8
11774,"city_136",0.897,"Male","Has","No","Masters","STEM","8","50-99","Pvt Ltd",">4",37
22878,"city_160",0.92,"Female","Has","No","Graduate","STEM","10","10000+","Public Sector",">4",29
30319,"city_61",0.913,"Male","Has","No","Masters","STEM",">20","","","2",38
25839,"city_16",0.91,"Male","Has","No","Masters","Other","10","50-99","Pvt Ltd","1",47
2756,"city_104",0.924,"Male","Has","No","Graduate","STEM","8","50-99","Pvt Ltd","1",232
5651,"city_104",0.924,"Male","Has","No","Graduate","Business Degree","17","5000-9999","Pvt Ltd",">4",41
28855,"city_16",0.91,"Male","Has","No","Graduate","","10","10000+","Pvt Ltd","3",14
31942,"city_114",0.926,"Male","Has","No","Graduate","STEM","19","10/49","Funded Startup","2",45
16815,"city_136",0.897,"Male","No","Full","Graduate","STEM","5","","","1",16
10361,"city_46",0.762,"Male","Has","No","Graduate","Other",">20","<10","Pvt Ltd","never",172
3746,"city_67",0.855,"Male","Has","Full","Graduate","STEM","2","10/49","Funded Startup","never",55
30898,"city_114",0.926,"Male","Has","No","Masters","STEM",">20","10000+","Pvt Ltd","1",134
861,"city_160",0.92,"Male","Has","No","Graduate","STEM","14","50-99","Pvt Ltd","2",262
5858,"city_36",0.893,"Male","Has","No","Masters","STEM",">20","","","2",10
21153,"city_103",0.92,"Female","Has","No","Graduate","STEM","12","100-500","Pvt Ltd","4",38
24984,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","10000+","Pvt Ltd","3",134
22586,"city_21",0.624,"Male","Has","No","Masters","STEM","4","100-500","Pvt Ltd","2",37
9543,"city_30",0.698,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd",">4",17
4342,"city_99",0.915,"Male","No","No","Graduate","Business Degree","2","<10","Pvt Ltd","1",202
27057,"city_99",0.915,"Male","Has","No","Graduate","STEM","9","100-500","Pvt Ltd",">4",112
27841,"city_16",0.91,"Male","Has","No","Masters","STEM",">20","<10","Early Stage Startup","1",55
3370,"city_16",0.91,"Male","Has","No","Graduate","STEM","12","500-999","Pvt Ltd",">4",56
29329,"city_57",0.866,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd",">4",24
7037,"city_41",0.827,"Male","Has","Full","High","","4","1000-4999","Pvt Ltd","1",64
781,"city_114",0.926,"Male","Has","Part","Graduate","STEM","11","10/49","Early Stage Startup","2",26
21201,"city_99",0.915,"Male","Has","No","Graduate","STEM",">20","","","1",75
13450,"city_115",0.789,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",41
25809,"city_103",0.92,"Male","Has","No","Graduate","STEM","18","1000-4999","Pvt Ltd","4",23
31084,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",24
15131,"city_114",0.926,"Male","No","Full","High","","<1","","","never",38
6018,"city_114",0.926,"Male","Has","Full","Masters","STEM","11","50-99","Pvt Ltd","1",24
29730,"city_91",0.691,"Male","Has","No","Masters","STEM","12","10/49","Pvt Ltd","3",35
29280,"city_21",0.624,"Male","Has","No","Masters","STEM","3","","","1",108
22164,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","<10","Funded Startup",">4",113
19036,"city_16",0.91,"Female","Has","No","Graduate","STEM","1","500-999","Pvt Ltd","1",46
10457,"city_103",0.92,"Male","No","No","Primary","","4","","","never",149
27957,"city_23",0.899,"Male","No","No","Graduate","STEM","9","1000-4999","Pvt Ltd","1",41
25577,"city_103",0.92,"Male","Has","No","Graduate","Other","5","1000-4999","Pvt Ltd","1",54
11335,"city_114",0.926,"Male","No","Full","High","","13","","","never",32
14034,"city_73",0.754,"Male","Has","No","Graduate","STEM","13","100-500","Public Sector",">4",9
21854,"city_136",0.897,"Male","Has","No","Masters","Arts","16","10/49","Funded Startup",">4",11
25409,"city_67",0.855,"Male","No","No","Masters","STEM","14","<10","Pvt Ltd","1",34
1320,"city_16",0.91,"Male","Has","No","Masters","STEM","13","100-500","Pvt Ltd",">4",34
1529,"city_123",0.738,"Male","Has","No","Graduate","STEM","10","100-500","Pvt Ltd",">4",18
11027,"city_46",0.762,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","4",33
11411,"city_75",0.939,"Male","No","No","Masters","STEM","4","1000-4999","Pvt Ltd","2",44
28805,"city_103",0.92,"Male","Has","No","Graduate","STEM","19","100-500","NGO","1",21
24030,"city_75",0.939,"Male","No","No","High","","6","50-99","Pvt Ltd",">4",162
26678,"city_158",0.766,"Male","Has","No","Graduate","STEM","12","","",">4",264
29819,"city_103",0.92,"Male","Has","No","Masters","STEM","14","50-99","Funded Startup","1",34
8054,"city_104",0.924,"Male","Has","No","Phd","STEM",">20","10000+","Public Sector",">4",29
19784,"city_67",0.855,"Male","Has","No","Graduate","STEM","16","<10","Pvt Ltd","1",90
32203,"city_21",0.624,"Female","Has","No","Graduate","STEM","12","","","2",45
1106,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",33
27454,"city_67",0.855,"Male","Has","No","High","","10","<10","Pvt Ltd","1",145
13145,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","5000-9999","Pvt Ltd","3",33
27000,"city_136",0.897,"Male","Has","No","Masters","Other","12","50-99","Funded Startup","1",256
21539,"city_73",0.754,"Male","Has","No","Graduate","STEM","11","10/49","Pvt Ltd","3",88
30818,"city_114",0.926,"Male","No","Full","High","","9","","","never",122
3490,"city_145",0.555,"Male","Has","No","Graduate","STEM","5","10/49","Funded Startup","2",70
30395,"city_114",0.926,"Male","Has","No","High","","15","50-99","Pvt Ltd",">4",64
25849,"city_103",0.92,"Male","Has","No","Graduate","Business Degree","14","1000-4999","Pvt Ltd",">4",38
16667,"city_136",0.897,"Male","Has","","Graduate","STEM","7","50-99","Pvt Ltd","1",21
12597,"city_28",0.939,"Male","No","No","Graduate","Humanities","12","50-99","Public Sector",">4",22
28142,"city_21",0.624,"Male","Has","No","Graduate","STEM","9","500-999","Pvt Ltd",">4",12
2218,"city_16",0.91,"Female","Has","No","Graduate","STEM","7","500-999","Pvt Ltd","2",105
18984,"city_90",0.698,"Male","Has","No","Graduate","STEM","10","<10","Pvt Ltd","1",8
13331,"city_27",0.848,"Male","Has","No","Graduate","STEM","15","100-500","Pvt Ltd","3",85
5215,"city_115",0.789,"Male","Has","Full","Graduate","STEM","14","10000+","Pvt Ltd","1",130
13848,"city_72",0.795,"Male","Has","Part","High","","<1","50-99","","1",10
10536,"city_16",0.91,"Male","Has","No","Phd","STEM",">20","","","1",49
16856,"city_103",0.92,"Male","Has","No","Phd","STEM",">20","1000-4999","Public Sector",">4",62
4296,"city_71",0.884,"Male","Has","No","Phd","STEM",">20","10/49","Funded Startup",">4",58
3036,"city_83",0.923,"Male","Has","No","Graduate","STEM","6","50-99","Pvt Ltd","4",41
31725,"city_67",0.855,"Female","Has","No","Graduate","STEM","4","<10","","1",5
18465,"city_136",0.897,"Male","Has","No","Masters","STEM","8","50-99","Pvt Ltd","1",133
11103,"city_105",0.794,"Male","Has","Full","Graduate","STEM","6","10/49","Pvt Ltd","never",62
9623,"city_103",0.92,"Female","No","No","Phd","STEM",">20","10000+","Pvt Ltd",">4",79
1280,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","1000-4999","Pvt Ltd","1",23
4014,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","50-99","Pvt Ltd","4",22
29782,"city_45",0.89,"Male","No","Full","Graduate","STEM","5","","","never",19
30366,"city_152",0.698,"Male","Has","Full","Graduate","STEM","4","<10","Funded Startup","1",46
27986,"city_45",0.89,"Female","Has","No","High","","16","1000-4999","Pvt Ltd","3",48
4190,"city_75",0.939,"Male","Has","Part","Masters","No Major",">20","","",">4",80
4888,"city_67",0.855,"Female","Has","No","Graduate","Other","3","100-500","Pvt Ltd","1",42
14511,"city_104",0.924,"Male","Has","No","Graduate","STEM","5","<10","Pvt Ltd","1",8
29256,"city_21",0.624,"Male","Has","Full","Masters","STEM","7","<10","Early Stage Startup","2",119
23995,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","",">4",114
1987,"city_11",0.55,"Male","Has","No","Graduate","STEM","17","500-999","Pvt Ltd","1",22
29662,"city_103",0.92,"Male","Has","No","Masters","STEM","9","50-99","Pvt Ltd","1",41
14769,"city_102",0.804,"Male","No","No","Phd","STEM","20","10/49","Pvt Ltd","2",188
26830,"city_103",0.92,"Male","Has","No","Graduate","Humanities","2","10000+","Other","1",80
15645,"city_67",0.855,"Female","No","No","Graduate","STEM","4","100-500","Public Sector","2",35
27935,"city_65",0.802,"Male","No","Full","Graduate","STEM","9","100-500","Pvt Ltd","never",14
8067,"city_45",0.89,"Male","Has","No","Masters","STEM","14","1000-4999","Pvt Ltd",">4",27
2966,"city_61",0.913,"Male","Has","No","Masters","STEM",">20","10000+","Pvt Ltd","1",50
1282,"city_103",0.92,"Male","No","Part","Graduate","STEM","19","10000+","Pvt Ltd",">4",21
32885,"city_160",0.92,"Male","Has","No","Graduate","STEM","12","10/49","Pvt Ltd","2",7
26175,"city_114",0.926,"Male","No","Full","Graduate","STEM",">20","","",">4",36
11747,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",88
17754,"city_21",0.624,"Male","Has","No","Graduate","STEM","8","<10","Other","1",129
20246,"city_16",0.91,"Male","Has","No","Graduate","STEM","5","50-99","Pvt Ltd","1",36
71,"city_103",0.92,"Male","Has","No","Primary","",">20","<10","Funded Startup","2",35
2486,"city_36",0.893,"Male","Has","No","Masters","STEM","9","50-99","Pvt Ltd",">4",29
8230,"city_138",0.836,"Male","No","No","Primary","","1","","","never",34
22471,"city_83",0.923,"Male","Has","No","Phd","STEM","7","100-500","Pvt Ltd","4",26
24531,"city_71",0.884,"Male","Has","No","Graduate","STEM","20","","","3",65
18361,"city_21",0.624,"Male","No","Full","Graduate","STEM","2","","","never",146
17649,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","","",">4",28
6448,"city_165",0.903,"Male","Has","Part","Graduate","STEM",">20","10000+","Pvt Ltd",">4",6
22425,"city_136",0.897,"Male","Has","No","Masters","STEM",">20","","","1",23
12717,"city_102",0.804,"Male","Has","No","Graduate","No Major","4","1000-4999","Pvt Ltd","2",130
8792,"city_114",0.926,"Male","Has","No","High","","11","","",">4",62
14509,"city_176",0.764,"Male","Has","Part","Graduate","STEM","5","","Pvt Ltd",">4",78
17705,"city_103",0.92,"Male","Has","No","Graduate","STEM","14","","",">4",192
22723,"city_114",0.926,"Male","Has","No","High","","7","50-99","Pvt Ltd","1",85
14416,"city_46",0.762,"Male","Has","Full","Graduate","STEM","<1","<10","Early Stage Startup","never",58
11285,"city_160",0.92,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd",">4",10
30203,"city_21",0.624,"Male","Has","Full","Masters","STEM","4","50-99","Pvt Ltd","1",22
13465,"city_100",0.887,"Male","Has","No","Masters","STEM","11","","","2",178
5389,"city_40",0.776,"Male","Has","No","High","","1","10/49","Pvt Ltd","1",89
18533,"city_24",0.698,"Male","Has","No","Phd","STEM","19","50-99","Pvt Ltd","1",23
10961,"city_21",0.624,"Male","No","No","Masters","Humanities","4","","","4",20
9363,"city_102",0.804,"Male","Has","No","Masters","Other","13","10000+","Public Sector","1",166
9911,"city_61",0.913,"Male","No","No","Masters","STEM",">20","10000+","Pvt Ltd",">4",80
25236,"city_97",0.925,"Male","Has","No","Graduate","STEM","5","10/49","Pvt Ltd","2",30
31720,"city_116",0.743,"Male","Has","Part","Graduate","STEM","11","","","1",28
6059,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd",">4",60
