"Date","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday"
2016-07-14,"Albury",-0.3,10.8,0.2,"W",26,NA,"WNW",0,13,99,72,1032.6,1030.1,8,6,4.4,9.6,"No"
2016-07-15,"Albury",4.4,12.8,0,"W",20,"NE","ESE",4,6,90,66,1032.9,1030.6,6,7,8.4,12.2,"No"
2016-07-16,"Albury",-0.4,14,0.2,"E",17,NA,"SSE",0,7,100,65,1033.9,1030.2,NA,NA,4.5,13.1,"No"
2016-07-17,"Albury",0.4,16.5,0,"ENE",17,"N","SE",6,6,94,64,1031.6,1027.5,NA,NA,6.1,15.1,"No"
2016-07-18,"Albury",2.1,13.4,0,"E",13,NA,"SE",0,2,100,96,1026.2,1022.6,NA,8,7.3,11.8,"No"
2016-07-19,"Albury",7.3,15.2,5,"NNW",17,"S","NE",7,7,100,88,1023.3,1021.8,8,8,10.9,14,"Yes"
2016-07-20,"Albury",8.5,17.3,0,"ESE",13,"NNE","E",6,7,100,70,1020.9,1019.5,7,1,10.7,16.7,"No"
2016-07-21,"Albury",6.2,16.8,0.4,"W",15,"W","NNE",11,7,100,96,1020.1,1015.6,8,8,10,13.8,"No"
2016-07-22,"Albury",9.9,18.2,6.8,"NNW",56,"NNW","W",31,22,92,99,1003.6,999.5,8,8,16.8,12.7,"Yes"
2016-07-23,"Albury",7.1,10.8,24.2,"WNW",63,"W","SW",24,28,82,67,1005.2,1009.8,8,8,8.5,8.4,"Yes"
2016-07-24,"Albury",-0.2,10.1,0.6,"WNW",28,"NE","N",9,13,86,77,1015.5,1010.7,NA,8,4.7,8.7,"No"
2016-07-25,"Albury",4.7,11.5,12,"NNW",56,"WNW","WNW",15,19,89,87,1013.5,1012.2,8,8,7.7,10.4,"Yes"
2016-07-26,"Albury",4.5,11.3,4,"WNW",39,"NW","NNW",15,20,85,72,1017.4,1014.4,6,8,6.9,9.7,"Yes"
2016-07-27,"Albury",6.9,12.6,10.6,"NW",39,"WNW","WNW",17,24,90,82,1013.7,1017.3,5,6,9.5,11.5,"Yes"
2016-07-28,"Albury",5.9,10.8,0,"W",22,"WNW","WNW",9,11,85,79,1027.6,1026.1,7,8,8.1,10.5,"No"
2016-07-29,"Albury",7.7,12.2,0.8,"W",28,"NW","NW",11,15,94,73,1025.8,1022.9,8,8,9.1,11,"No"
2016-07-30,"Albury",8.3,12.1,0.2,"NNW",20,"ESE","NNW",9,9,96,74,1024.4,1021.5,8,8,9.7,11.9,"No"
2016-07-31,"Albury",8,14.3,2.2,"N",22,"E","NE",7,9,93,76,1019.4,1017.4,8,8,9.7,13.7,"Yes"
2016-08-01,"Albury",9.6,11.8,3.8,"N",33,NA,"N",0,22,100,92,1017,1012.3,8,6,10.6,11.5,"Yes"
2016-08-02,"Albury",8.3,13.7,21,"SE",35,"S","SE",7,20,83,47,1016.2,1016.5,2,NA,8.6,13.5,"Yes"
2016-08-03,"Albury",-0.2,15.4,0,"SE",30,"SW","E",4,11,85,51,1023,1022,NA,NA,5.6,15,"No"
2016-08-04,"Albury",1.4,15.1,0.2,"SE",30,"SSE","SE",9,7,76,48,1029,1027.9,NA,NA,7.6,14.8,"No"
2016-08-05,"Albury",0.5,15.3,0,"SW",17,NA,"W",0,9,79,46,1033.5,1030.1,NA,NA,7.2,14.6,"No"
2016-08-06,"Albury",1.2,13,0,"NNE",17,NA,"SE",0,7,100,55,1030.3,1027.2,NA,NA,4,12.1,"No"
2016-08-07,"Albury",0.7,15.6,0.2,"ESE",13,NA,"SE",0,7,88,43,1027.9,1024.8,7,1,5.5,14.3,"No"
2016-08-08,"Albury",1.4,15.1,0,"E",13,"SSE","E",4,7,89,65,1026.7,1023.5,2,5,6,14.4,"No"
2016-08-09,"Albury",1.8,17.2,0,"N",43,"E","NNE",6,24,87,60,1022,1015.9,1,4,7.8,16.3,"No"
2016-08-10,"Albury",7.4,15,2.6,"N",39,"NNW","NW",11,15,79,56,1015.7,1013.9,7,8,11.2,14.1,"Yes"
2016-08-11,"Albury",4.7,13.4,0.2,"NW",37,"W","WNW",13,17,81,57,1021.1,1021.2,NA,5,8.5,11.7,"No"
2016-08-12,"Albury",0.7,11.6,0,"NW",19,NA,"WNW",0,13,100,58,1025.6,1021.8,1,8,4.7,11,"No"
2016-08-13,"Albury",4.7,15.4,0.6,"WSW",22,"ENE","W",6,19,87,60,1024.2,1022.5,1,6,9.7,13.8,"No"
2016-08-14,"Albury",4.7,16.6,0.2,"W",22,"E","W",6,11,81,56,1029.6,1028.1,NA,1,10,16,"No"
2016-08-15,"Albury",2.2,16.8,0,"ENE",19,NA,"ESE",0,11,100,56,1033,1030.1,8,1,6.5,15.7,"No"
2016-08-16,"Albury",1.7,18.5,0,"NNE",24,NA,"NNE",0,13,89,54,1030.9,1026.3,NA,NA,8.6,17.9,"No"
2016-08-17,"Albury",6,18,0,"NE",22,NA,"NNE",0,15,92,65,1024.8,1022.6,1,7,10.6,17.3,"No"
2016-08-18,"Albury",4,19.6,0,"NNE",28,"SSE","NNE",2,15,100,57,1023.8,1019.2,NA,NA,9.3,19.4,"No"
2016-08-19,"Albury",9.3,16.4,0,"NNE",52,"NNE","NNW",30,24,58,80,1012.9,1009.7,8,7,15,13.2,"No"
2016-08-20,"Albury",5.3,12,11,"WNW",43,"WNW","NW",15,20,86,66,1016.1,1015.2,8,7,7.1,11.7,"Yes"
2016-08-21,"Albury",5.4,15.4,1,"NW",33,"NNW","NW",11,17,83,56,1020.1,1016.5,8,2,9.3,14.2,"No"
2016-08-22,"Albury",8.4,13.9,0.2,"SE",31,"ESE","WSW",11,19,91,79,1016.8,1013.9,5,8,9.5,10.6,"No"
2016-08-23,"Albury",4.2,15.7,11,"W",24,"SE","NNW",11,13,88,56,1016.1,1015.2,NA,NA,8.3,15,"Yes"
2016-08-24,"Albury",2.6,12.2,0,"WSW",13,"SE","SW",6,9,79,71,1014.8,1011,NA,8,8.4,11.9,"No"
2016-08-25,"Albury",3.3,14.1,0.2,"SW",41,"NNE","WSW",7,26,97,52,1013.2,1012.7,6,1,7.7,12.5,"No"
2016-08-26,"Albury",0.2,13.6,0,"WNW",30,"ESE","W",7,19,100,50,1022.9,1020.5,8,1,4,13,"No"
2016-08-27,"Albury",0.7,13.5,0.2,"NW",22,"SE","NW",4,11,85,53,1025.3,1022.7,NA,8,7,12.3,"No"
2016-08-28,"Albury",2.1,16.9,0,"N",24,"E","NW",4,13,89,57,1024.8,1021.5,7,8,8.5,16.2,"No"
2016-08-29,"Albury",3.4,18.2,0,"NNE",26,NA,"N",0,9,85,51,1027.6,1024.2,6,3,10,16.5,"No"
2016-08-30,"Albury",7.8,15.3,0,"N",37,"N","SE",7,9,81,72,1024.7,1020,3,8,10.6,15.2,"No"
2016-08-31,"Albury",10.6,18.4,22,"N",43,"W","W",15,20,100,66,1015.9,1015.4,7,6,13.9,16.7,"Yes"
2016-01-01,"BadgerysCreek",14.3,31.1,0,"E",33,"N","N",9,11,67,36,1016.4,1011.9,NA,NA,21.5,30.1,"No"
2016-01-02,"BadgerysCreek",14.8,28.8,0,"NNE",31,"WNW","E",4,19,73,48,1013.2,1011.3,NA,NA,20.8,26.5,"No"
2016-01-03,"BadgerysCreek",16.3,24.6,0,"SE",37,"SE","SSE",9,17,69,62,1015.3,1014.6,NA,NA,22,23.1,"No"
2016-01-04,"BadgerysCreek",17.8,22.1,0,"E",35,"S","ENE",7,20,89,92,1016.9,1015.9,NA,NA,19.6,19.3,"No"
2016-01-05,"BadgerysCreek",16.5,19.3,0,"SE",31,"SW","SSE",7,15,100,100,1017.2,1015,NA,NA,17.6,18.4,"No"
2016-01-06,"BadgerysCreek",16.5,21.2,0,"S",30,"SSW","SW",9,13,100,100,1013,1011.9,NA,NA,16.8,18.2,"No"
2016-01-07,"BadgerysCreek",15.6,25.2,0,NA,NA,"SSW","SSW",22,24,69,54,1014.3,1015.1,NA,NA,21,24.7,"No"
2016-01-08,"BadgerysCreek",NA,28.8,0,"E",35,"WNW","NNE",4,11,55,45,1020,1017.9,NA,NA,22.4,28,"No"
2016-01-09,"BadgerysCreek",18,28.9,0,"NNE",26,"N","NE",6,13,74,54,1021.7,1017.9,NA,NA,20.9,27.2,"No"
2016-01-10,"BadgerysCreek",15.7,32.4,0,"ESE",31,"NE","NE",6,9,73,45,1020.3,1016.1,NA,NA,22.8,31.3,"No"
2016-01-11,"BadgerysCreek",17.4,NA,0,"E",37,"NNE","NE",4,7,77,36,1013.2,1009.1,NA,NA,24.1,36.1,"No"
2016-01-12,"BadgerysCreek",19.7,34.6,5,"SE",33,"N","ESE",7,19,65,53,1010.3,1011.1,NA,NA,27,29.2,"Yes"
2016-01-13,"BadgerysCreek",16.9,33.4,0,"ESE",24,"NNE","N",4,7,74,55,1019.3,1014.9,NA,NA,23.4,31.3,"No"
2016-01-14,"BadgerysCreek",19.6,40.8,0,"S",46,"NNW","ENE",4,13,73,42,1011.5,1008.4,NA,NA,27.9,33.7,"No"
2016-01-15,"BadgerysCreek",12.4,22.9,29.8,"S",43,"WSW","S",13,20,97,60,1024.8,1024.2,NA,NA,13.3,20.6,"Yes"
2016-01-16,"BadgerysCreek",13.2,22.7,0.6,"SSE",43,"SSE","ESE",7,15,84,74,1027.6,1026.2,NA,NA,16.8,19.9,"No"
2016-01-17,"BadgerysCreek",13.8,26.5,0.2,"E",30,"SSE","NE",7,9,64,51,1025.3,1022,NA,NA,20.8,24.4,"No"
2016-01-18,"BadgerysCreek",14.5,29.5,0.2,"ENE",28,"SW","NNE",4,7,73,42,1020.4,1016.9,NA,NA,21,27.3,"No"
2016-01-19,"BadgerysCreek",15.6,35,0,"NNE",22,"WSW","NNE",2,11,82,33,1017.3,1012.2,NA,NA,21.5,34,"No"
2016-01-20,"BadgerysCreek",16.8,38.9,0,"SSE",41,"N","NNW",4,11,65,21,1012.5,1009.1,NA,NA,25.6,38.4,"No"
2016-01-21,"BadgerysCreek",20.6,38.5,0,"SW",46,"NNW","NE",6,7,64,39,1010.6,1006.6,NA,NA,26.9,37.1,"No"
2016-01-22,"BadgerysCreek",21.2,27.3,17.6,"N",17,"NNE","N",4,7,100,89,1010.3,1006.6,NA,NA,23.1,25.2,"Yes"
2016-01-23,"BadgerysCreek",20.4,27.6,9.6,"SSE",43,"SW","S",11,19,69,66,1006.8,1008.5,NA,NA,25.8,25.3,"Yes"
2016-01-24,"BadgerysCreek",18.7,24.6,2.8,"SE",19,"WSW","ENE",7,9,100,71,1013.6,1011.6,NA,NA,19.6,23.6,"Yes"
2016-01-25,"BadgerysCreek",19.4,24.7,0,"NE",19,"SW","E",4,7,89,79,1014.7,1013.1,NA,NA,21.6,22.6,"No"
2016-01-26,"BadgerysCreek",18.7,29.2,1.4,"ENE",30,"SE","E",4,17,99,58,1017.7,1016,NA,NA,21.8,28.3,"Yes"
2016-01-27,"BadgerysCreek",18.9,24.3,0,"NE",28,NA,"ENE",0,6,90,83,1016.2,1013.8,NA,NA,21.6,22.7,"No"
2016-01-28,"BadgerysCreek",20.1,31.5,0,"SSW",102,"NNE","E",7,4,85,58,1008,1003.7,NA,NA,22.3,30.1,"No"
2016-01-29,"BadgerysCreek",17.9,27.8,16.8,"WSW",46,"ESE","ESE",6,9,95,80,1003,1001.8,NA,NA,22.9,24.7,"Yes"
2016-01-30,"BadgerysCreek",17.4,29.1,33,"ESE",98,"WSW","ESE",4,17,83,69,1004.8,1001.7,NA,NA,22,28.5,"Yes"
2016-01-31,"BadgerysCreek",16.5,28.9,38.4,"W",33,"NE","WNW",4,20,100,40,1004.2,1003.8,NA,NA,20.5,28.4,"Yes"
2016-02-01,"BadgerysCreek",17.1,26.9,0.2,"S",30,NA,"SSW",0,11,88,62,1004,1002.2,NA,NA,19.7,23,"No"
2016-02-02,"BadgerysCreek",13.5,28.6,0.8,"ESE",33,"SW","E",6,9,80,48,1006.4,1003.3,NA,NA,19.8,27.3,"No"
2016-02-03,"BadgerysCreek",15.2,32.3,0,"ESE",28,NA,"NNW",0,6,83,45,1003.9,1001,NA,NA,21.1,31.3,"No"
2016-02-04,"BadgerysCreek",17.8,24.9,2.8,"S",54,"SW","SSE",19,28,85,57,1012.5,1013,NA,NA,19.6,24.1,"Yes"
2016-02-05,"BadgerysCreek",16.3,25.8,0,"SSE",41,"SSW","SSE",9,20,73,55,1018,1017.6,NA,NA,20.1,24.3,"No"
2016-02-06,"BadgerysCreek",16.4,25.9,0,"SE",33,"SSW","ESE",15,17,76,64,1018.2,1016.5,NA,NA,20.6,25.2,"No"
2016-02-07,"BadgerysCreek",15.9,27.9,2.6,"E",26,"WSW","E",7,9,81,63,1018.2,1015.9,NA,NA,21.5,25.6,"Yes"
2016-02-08,"BadgerysCreek",15.4,30.1,0,"E",28,"SW","N",7,7,84,50,1019.2,1017.1,NA,NA,21.3,28.9,"No"
2016-02-09,"BadgerysCreek",17,28.1,0,"E",26,"SW","E",11,13,80,58,1020.9,1018.8,NA,NA,22.6,27,"No"
2016-02-10,"BadgerysCreek",15.3,30.8,0,"ENE",24,"NW","N",2,6,87,48,1016.5,1012.2,NA,NA,20.6,29.4,"No"
2016-02-11,"BadgerysCreek",16.6,29.9,0,"ENE",28,"E","ENE",2,13,81,52,1015.6,1013.1,NA,NA,22.2,29.5,"No"
2016-02-12,"BadgerysCreek",18.6,31.1,0,"ESE",30,"ESE","NE",2,11,83,48,1016.9,1014,NA,NA,23.5,30.2,"No"
2016-02-13,"BadgerysCreek",16.9,32.7,0,"N",24,"NNE","N",7,13,85,43,1014.5,1010.2,NA,NA,22.3,31.1,"No"
2016-02-14,"BadgerysCreek",17.8,38.1,0,"E",37,NA,"ENE",0,7,88,34,1008.5,1004.8,NA,NA,22.4,36.5,"No"
2016-02-15,"BadgerysCreek",20.8,31.7,0,"ENE",31,"SW","ENE",6,15,77,55,1011.7,1006.6,NA,NA,23.7,30.3,"No"
2016-02-16,"BadgerysCreek",15.1,28.5,0,"SE",35,"SSE","ESE",9,22,56,58,1009.4,1008.1,NA,NA,22.3,26.3,"No"
2016-02-17,"BadgerysCreek",16.7,26.7,0,"E",33,"SSE","SE",7,6,68,49,1011.5,1007.5,NA,NA,19.6,24.8,"No"
2016-02-18,"BadgerysCreek",13,28.7,0,"ENE",28,"WSW","NNE",7,7,74,48,1010,1007.8,NA,NA,19.2,27.9,"No"
2016-02-19,"BadgerysCreek",18,33.6,0,"E",28,NA,"N",0,13,84,43,1012.4,1008.9,NA,NA,22.4,32.6,"No"
2016-02-20,"BadgerysCreek",21.7,29.2,0,"SSW",65,"SSW","ESE",11,17,79,63,1018.2,1017.7,NA,NA,23,27.1,"No"
2016-02-21,"BadgerysCreek",18.9,29.6,6.4,"ENE",28,"SE","ENE",7,13,90,64,1025.4,1023.8,NA,NA,21.9,28.6,"Yes"
2016-02-22,"BadgerysCreek",17.5,31.4,0,"NE",30,"WSW","N",2,9,95,51,1025.3,1021.2,NA,NA,21.4,30,"No"
2016-02-23,"BadgerysCreek",16.3,32.7,0,"N",24,"ESE","N",4,13,87,33,1021.3,1016.8,NA,NA,22.4,31.7,"No"
2016-02-24,"BadgerysCreek",16.1,36.6,0,"ENE",28,"ENE","NNE",2,9,92,24,1016.1,1012,NA,NA,21.3,35.2,"No"
2016-02-25,"BadgerysCreek",17.1,39.9,0,"SW",31,NA,"N",0,11,84,25,1012.2,1008.3,NA,NA,23.1,39.1,"No"
2016-02-26,"BadgerysCreek",20.3,27.7,0,"ESE",28,"SSW","ESE",17,13,75,65,1015.6,1015.2,NA,NA,24.2,26.7,"No"
2016-02-27,"BadgerysCreek",19,29.3,0,"ESE",33,"SE","ESE",9,20,75,53,1019.4,1018.1,NA,NA,23.6,27.7,"No"
2016-02-28,"BadgerysCreek",16.4,30.3,0,"E",31,"E","E",4,6,86,43,1018.7,1016.2,NA,NA,21.5,29.5,"No"
2016-02-29,"BadgerysCreek",16.8,28.3,0,"ESE",30,"S","ENE",7,20,82,65,1021.2,1019.8,NA,NA,21.5,27.3,"No"
2016-03-01,"BadgerysCreek",17,30.6,0,"ENE",26,"S","NNE",2,15,100,50,1022,1019.2,NA,NA,21.4,28.9,"No"
2016-03-02,"BadgerysCreek",15.4,33.5,0,"ENE",30,"N","ENE",2,11,94,38,1021.4,1018,NA,NA,19.8,32.4,"No"
2016-03-03,"BadgerysCreek",18.4,34.5,0,"E",31,"NE","NNE",4,11,87,38,1021.3,1018.3,NA,NA,23,32.7,"No"
2016-03-04,"BadgerysCreek",17.4,31.4,0,"ENE",30,"SSE","NE",4,11,87,49,1022,1018.9,NA,NA,23.4,30,"No"
2016-03-05,"BadgerysCreek",15.3,33,0,"E",28,"ENE","NE",2,11,98,32,1021.7,1018.2,NA,NA,19.8,31.7,"No"
2016-03-06,"BadgerysCreek",15.3,32.3,0,"ENE",30,"WSW","NNE",6,9,93,49,1023,1019.8,NA,NA,21,31.7,"No"
2016-03-07,"BadgerysCreek",17.2,33,0,"E",28,"SE","ENE",4,9,94,43,1021.4,1017.8,NA,NA,21.6,31.6,"No"
2016-03-08,"BadgerysCreek",17.8,31.5,0,"ENE",35,"SSE","E",2,22,80,41,1023.5,1021.3,NA,NA,23.9,30.2,"No"
2016-03-09,"BadgerysCreek",19.4,35.5,0,"NNE",24,"NNE","E",4,11,85,46,1021.4,1016.8,NA,NA,23.7,33.6,"No"
2016-03-10,"BadgerysCreek",19.3,31.9,0,"ESE",26,"SW","ESE",4,15,87,56,1019.9,1018.3,NA,NA,24.1,31.3,"No"
2016-03-11,"BadgerysCreek",21.4,30.8,0.2,"SW",26,"S","SW",4,13,94,64,1019.9,1017.8,NA,NA,23,27.8,"No"
2016-03-12,"BadgerysCreek",18.9,34.1,0,"E",30,"WNW","NE",4,7,83,38,1019.7,1016.7,NA,NA,23.4,33.5,"No"
2016-03-13,"BadgerysCreek",19,31.3,0,"E",28,"E","ENE",2,7,81,44,1020.7,1017,NA,NA,23.4,30.1,"No"
2016-03-14,"BadgerysCreek",19.4,33.1,0,"SSE",52,NA,"SE",0,24,96,59,1016.3,1013.2,NA,NA,21.7,28.6,"No"
2016-03-15,"BadgerysCreek",20.2,27.3,5,"S",31,"SSW","SE",11,13,80,59,1019.9,1018.5,NA,NA,21.1,26.8,"Yes"
2016-03-16,"BadgerysCreek",17.8,27.9,1.2,"SSE",30,"SW","SSE",11,13,93,52,1020.2,1017.5,NA,NA,19.2,26.7,"Yes"
2016-03-17,"BadgerysCreek",17.9,28.2,4.8,"E",30,"SW","E",6,9,94,60,1017,1012.1,NA,NA,20.9,26.9,"Yes"
2016-03-18,"BadgerysCreek",16.2,28.9,0,"WNW",44,"N","N",4,19,100,65,1003.3,996.4,NA,NA,18.9,27.6,"No"
2016-03-19,"BadgerysCreek",11.7,24.8,0.8,"SE",31,"SSW","S",2,6,51,31,1011,1010.5,NA,NA,17.8,23.8,"No"
2016-03-20,"BadgerysCreek",15.3,24.9,0,"SE",37,"SW","SSE",15,13,62,55,1017.6,1016,NA,NA,17,21.9,"No"
2016-03-21,"BadgerysCreek",14.8,22.4,1.4,"ESE",28,"SW","S",13,17,81,67,1018.6,1016.7,NA,NA,16.4,19.7,"Yes"
2016-03-22,"BadgerysCreek",13.2,25.5,1.4,"SSW",43,"SW","SSW",22,19,68,47,1017.7,1015,NA,NA,18,24.9,"Yes"
2016-03-23,"BadgerysCreek",12.1,28,0,"E",28,"SW","NE",9,6,79,37,1018.2,1015.8,NA,NA,17.4,26.9,"No"
2016-03-24,"BadgerysCreek",12.8,30.1,0,"E",28,"SE","NNE",4,13,94,30,1020.8,1018.1,NA,NA,16.9,29.2,"No"
2016-03-25,"BadgerysCreek",13.9,26.2,0,"S",17,NA,"NNE",0,6,88,55,1018.9,1016.2,NA,NA,17.8,23.8,"No"
2016-03-26,"BadgerysCreek",14.4,29,0,"ESE",28,"SW","ESE",4,7,83,45,1018.7,1014.8,NA,NA,19,28.5,"No"
2016-03-27,"BadgerysCreek",15.1,28.1,0,"ESE",31,"NNW","E",6,19,98,60,1018.2,1016.1,NA,NA,19.9,25.7,"No"
2016-03-28,"BadgerysCreek",17.5,26.4,1.4,"ESE",20,"SW","NE",7,11,93,68,1018.7,1015.1,NA,NA,20,25.2,"Yes"
2016-03-29,"BadgerysCreek",18.9,23.6,0,"SSW",15,"SSW","WNW",4,6,86,98,1017.9,1016.6,NA,NA,20.4,20.3,"No"
2016-03-30,"BadgerysCreek",16,27.3,15.2,"W",24,"WSW","SSW",4,4,100,43,1014.9,1012.1,NA,NA,19,24.9,"Yes"
2016-03-31,"BadgerysCreek",11.4,26.7,0.2,"ESE",26,"NNE","SE",2,6,74,40,1017.3,1015.6,NA,NA,17.3,25.6,"No"
2016-04-01,"BadgerysCreek",14.5,28.6,0,"N",26,"WSW","NNE",4,11,91,42,1019.1,1014.6,NA,NA,17.4,28,"No"
2016-04-02,"BadgerysCreek",12.8,30.6,0,"S",30,NA,"S",0,9,100,25,1016.8,1014.6,NA,NA,16.4,30,"No"
2016-04-03,"BadgerysCreek",14.8,26.8,0,"SE",30,"SSW","ESE",6,20,71,62,1024.9,1021.2,NA,NA,21.6,24.8,"No"
2016-04-04,"BadgerysCreek",17.5,25.5,0.2,"ENE",26,"SW","E",11,15,87,68,1023.1,1019,NA,NA,19.9,24.6,"No"
2016-04-05,"BadgerysCreek",15.3,31,0,"ENE",28,NA,"NNE",0,15,100,43,1020.2,1013.7,NA,NA,18.4,30.7,"No"
2016-04-06,"BadgerysCreek",14.1,36,0,"NNW",43,"ESE","NW",4,26,78,27,1016,1010.7,NA,NA,22.8,35.5,"No"
2016-04-07,"BadgerysCreek",18,20.8,0.2,"SSE",20,"SE","ESE",11,11,67,58,1023.2,1022.2,NA,NA,19.3,19.8,"No"
2016-04-08,"BadgerysCreek",16.3,22.1,0,"NE",15,"W","E",2,4,75,80,1023.4,1021.4,NA,NA,18.1,19.9,"No"
2016-04-09,"BadgerysCreek",12.8,26.5,0.4,"E",24,"WSW","NE",9,9,74,50,1022,1018,NA,NA,19.6,25.5,"No"
2016-04-10,"BadgerysCreek",10.9,29.3,0,"NE",17,"SSW","N",4,7,79,33,1019.6,1014.8,NA,NA,18.7,28.3,"No"
2016-04-11,"BadgerysCreek",10.5,27.7,0,"ESE",31,"W","ESE",2,20,58,40,1017.8,1015.6,NA,NA,19.6,25.6,"No"
2016-04-12,"BadgerysCreek",16,23.2,2.6,"ESE",24,"ESE","ESE",6,9,82,64,1023.3,1021.4,NA,NA,18.6,21.4,"Yes"
2016-04-13,"BadgerysCreek",13,24.6,0.2,"ESE",24,"SW","ENE",7,13,75,65,1027.7,1025.8,NA,NA,19.1,21.4,"No"
2016-04-14,"BadgerysCreek",12.4,24.1,0,"ENE",24,"W","ENE",4,15,98,71,1030.2,1027.1,NA,NA,17.1,21.9,"No"
2016-04-15,"BadgerysCreek",13,28.6,0,"NNE",24,"N","NE",6,9,85,35,1026.3,1020.6,NA,NA,19.3,27.8,"No"
2016-04-16,"BadgerysCreek",11.5,29.5,0,"ESE",26,NA,"E",0,13,100,41,1021,1017,NA,NA,17.9,28,"No"
2016-04-17,"BadgerysCreek",16.2,23.8,0.2,"SE",24,"SSW","ESE",11,11,80,73,1022.5,1020.3,NA,NA,19.2,20.4,"No"
2016-04-18,"BadgerysCreek",13,24.2,0,"ESE",31,"SW","SSE",17,15,74,69,1022,1019.3,NA,NA,19.5,20.9,"No"
2016-04-19,"BadgerysCreek",14.4,25.9,1.4,"E",24,"SW","ESE",7,11,88,63,1021.9,1019.5,NA,NA,19.1,23.8,"Yes"
2016-04-20,"BadgerysCreek",12.7,26.9,0.2,"ESE",24,"SW","NE",4,9,100,50,1024.6,1021.2,NA,NA,18.2,25.8,"No"
2016-04-21,"BadgerysCreek",13.8,28.8,0,"NNE",20,NA,"NNE",0,9,100,42,1023.1,1018.2,NA,NA,17.6,28.5,"No"
2016-04-22,"BadgerysCreek",11.6,26.4,0.2,"WSW",41,"ESE","WSW",2,7,78,78,1020.2,1019.4,NA,NA,19.5,18.3,"No"
2016-04-23,"BadgerysCreek",13.9,20.7,1.6,"S",37,"SSW","S",20,22,67,59,1024.8,1024.7,NA,NA,18.3,19.7,"Yes"
2016-04-24,"BadgerysCreek",14,22.8,1.8,"ESE",28,"SW","SE",7,13,87,52,1030.2,1028.9,NA,NA,17.8,21.6,"Yes"
2016-04-25,"BadgerysCreek",9.8,24.5,0.2,"NNE",20,"SW","NNE",9,9,85,46,1032.1,1028.8,NA,NA,16.8,23.4,"No"
2016-04-26,"BadgerysCreek",9.1,25.1,0,"ENE",22,"SSW","NE",6,9,86,49,1030.9,1026.9,NA,NA,17.1,24.6,"No"
2016-04-27,"BadgerysCreek",8.8,25.7,0.2,"NNE",30,NA,"NNE",0,19,100,45,1028,1022.6,NA,NA,15.1,25.4,"No"
2016-04-28,"BadgerysCreek",10.8,27.2,0,"NNE",15,"NNE","NE",2,7,100,44,1025.1,1020.9,NA,NA,14.9,26.8,"No"
2016-04-29,"BadgerysCreek",9.8,25,0,"NNE",13,"SSW","NNE",6,7,100,54,1022.9,1017.9,NA,NA,16.2,24,"No"
2016-04-30,"BadgerysCreek",15.9,25.5,1,"N",17,"NNW","N",2,7,100,66,1018.7,1015.5,NA,NA,17.9,24.1,"No"
2016-05-01,"BadgerysCreek",11.9,29.4,0.8,"WNW",50,"N","W",9,22,100,35,1013.2,1009.2,NA,NA,17.8,28.8,"No"
2016-05-02,"BadgerysCreek",6.5,23.2,0.2,"NNE",19,"SSW","NNE",2,7,66,44,1017.1,1012.2,NA,NA,15.8,21.9,"No"
2016-05-03,"BadgerysCreek",4.8,26.2,0,"NW",41,"W","NW",2,20,63,25,1012.6,1006.3,NA,NA,16.3,25.7,"No"
2016-05-04,"BadgerysCreek",7.1,25.5,0,"ESE",26,"WNW","ENE",4,6,66,37,1015.3,1013.7,NA,NA,15.9,25.1,"No"
2016-05-05,"BadgerysCreek",7,24.2,0,"N",19,"S","NNE",2,9,69,39,1020.8,1016.5,NA,NA,16,23.6,"No"
2016-05-06,"BadgerysCreek",6.9,26.8,0,"WNW",19,"W","N",4,11,69,32,1019.6,1016.7,NA,NA,17.7,25.9,"No"
2016-05-07,"BadgerysCreek",5.8,26.1,0,"NE",20,NA,"NE",0,9,100,48,1021.4,1017.9,NA,NA,12.7,24.6,"No"
2016-05-08,"BadgerysCreek",12.7,20.1,0,"S",13,NA,NA,0,0,100,82,1018.3,1013.9,NA,NA,16.5,19.7,"No"
2016-05-09,"BadgerysCreek",16.4,21.3,6.8,"NW",41,"N","NNE",6,26,100,86,1008.5,1002.6,NA,NA,17.1,20.9,"Yes"
2016-05-10,"BadgerysCreek",14.1,24.3,0.2,"NW",52,"NW","NW",9,20,51,46,1006.5,1005,NA,NA,20.9,22.2,"No"
2016-05-11,"BadgerysCreek",5.9,22.8,0,"WSW",35,"ENE","WSW",4,26,60,36,1015.4,1012.6,NA,NA,14.6,19.3,"No"
2016-05-12,"BadgerysCreek",11.2,24.3,0,"WSW",52,"ESE","W",4,17,50,44,1014.3,1014.4,NA,NA,19.3,22.4,"No"
2016-05-13,"BadgerysCreek",8.9,25.6,0,"SW",28,"N","SW",4,15,68,37,1022.1,1019.5,NA,NA,17.2,25,"No"
2016-05-14,"BadgerysCreek",4.3,26.7,0,"NE",15,"WSW","NNE",2,7,91,25,1024,1019.5,NA,NA,13,25.9,"No"
2016-05-15,"BadgerysCreek",5.9,24.3,0,"NNE",20,"NNW","N",4,9,83,42,1017.4,1013.5,NA,NA,11.9,23,"No"
