show_id,type,title,cast,country,date_added,release_year,rating,duration,listed_in
s970,Movie,August: Osage County,"Meryl Streep, Julia Roberts, Chris Cooper, Ewan McGregor, Margo Martindale, Sam Shepard, Dermot Mulroney, Julianne Nicholson, Juliette Lewis, Abigail Breslin, Benedict Cumberbatch, Misty Upham",United States,27-Apr-21,2014,R,121 min,Dramas
s971,Movie,Battle: Los Angeles,"Aaron Eckhart, Michelle Rodriguez, Ramon Rodriguez, Bridget Moynahan, Ne-Yo, Michael Peña, Lucas Till, Cory Hardrict, Adetokumboh M'Cormack, Jim Parrack",United States,27-Apr-21,2011,PG-13,116 min,"Action & Adventure, Sci-Fi & Fantasy"
s976,Movie,Shadow and Bone - The Afterparty,"David Spade, London Hughes, Fortune Feimster, Ben Barnes, Jessie Mei Li, Archie Renaux, Amita Suman, Freddy Carter, Kit Young",United States,24-Apr-21,2021,TV-14,33 min,"Action & Adventure, Comedies, Dramas"
s994,TV Show,Shadow and Bone,"Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman, Kit Young, Danielle Galligan, Calahan Skogman, Sujaya Dasgupta, Simon Sears, Daisy Head, Zoë Wanamaker, Luke Pasqualino, Julian Kostov",United States,23-Apr-21,2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
s998,TV Show,Life in Color with David Attenborough,David Attenborough,"Australia, United Kingdom",22-Apr-21,2021,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows"
s1000,Movie,Stowaway,"Anna Kendrick, Toni Collette, Daniel Dae Kim, Shamier Anderson","Germany, United States",22-Apr-21,2021,TV-MA,116 min,"Dramas, International Movies, Thrillers"
s1002,Movie,Oloibiri,"Olu Jacobs, Richard Mofe-Damijo, William R. Moses, Taiwo Ajai-Lycett, Ifeanyi Williams, Ivie Okujaye, Dayton Sinkia, Bradley Gordon","Canada, Nigeria, United States",21-Apr-21,2015,TV-14,86 min,"Dramas, International Movies, Thrillers"
s1012,Movie,Free to Play,,United States,19-Apr-21,2014,TV-14,76 min,Documentaries
s1014,Movie,Miss Sloane,"Jessica Chastain, Mark Strong, Gugu Mbatha-Raw, Michael Stuhlbarg, Raoul Bhaneja, John Lithgow, Sam Waterston, Chuck Shamata, Jake Lacy, Alison Pill, David Wilson Barnes","France, United States, United Kingdom, Canada",19-Apr-21,2016,R,132 min,Thrillers
s1015,TV Show,PJ Masks,"Jacob Ewaniuk, Kyle Breitkopf, Addison Holley","France, United Kingdom",19-Apr-21,2019,TV-Y,3 Seasons,Kids' TV
s1016,Movie,American Me,"Edward James Olmos, William Forsythe, Pepe Serna, Danny De La Paz, Evelina Fernandez, Cary-Hiroyuki Tagawa, Daniel Villarreal, Sal Lopez, Daniel Haro, Domingo Ambriz",United States,17-Apr-21,1992,R,126 min,Dramas
s1020,Movie,Lagaan,"Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne, Kulbhushan Kharbanda, Raghuvir Yadav, Yashpal Sharma, Rajendranath Zutshi, Rajesh Vivek, Aditya Lakhia","India, United Kingdom",17-Apr-21,2001,PG,224 min,"Dramas, International Movies, Music & Musicals"
s1025,Movie,Arlo the Alligator Boy,"Michael J. Woodard, Mary Lambert, Brett Gelman, Jonathan Van Ness, Tony Hale, Haley Tju, Annie Potts, Vincent Rodriguez III, Flea, Jennifer Coolidge",United States,16-Apr-21,2021,TV-Y7,93 min,"Children & Family Movies, Comedies, Music & Musicals"
s1027,Movie,Barbie & Chelsea: The Lost Birthday,"America Young, Cassidy Naber, Kirsten Day, Cassandra Morris, Lisa Fuson, Greg Chun, Benjamin Pronsky, Laila Berzins, Nakia Burrise, Jacob Craner",United States,16-Apr-21,2021,TV-Y,60 min,Children & Family Movies
s1028,Movie,Crimson Peak,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam, Jim Beaver, Burn Gorman, Leslie Hope, Doug Jones, Jonathan Hyde, Bruce Gray","Canada, United States, Mexico",16-Apr-21,2015,R,119 min,"Horror Movies, Romantic Movies, Sci-Fi & Fantasy"
s1030,Movie,Doctor Bello,"Isaiah Washington, Vivica A. Fox, Jimmy Jean-Louis, Genevieve Nnaji, Stephanie Okereke, Justus Esiri, Ebbe Bassey, Jon Freda, Evan Brinkman",United States,16-Apr-21,2013,TV-MA,96 min,"Dramas, International Movies"
s1034,Movie,Rush,"Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino, David Calder, Natalie Dormer, Stephen Mangan, Christian McKay, Alistair Petrie","United Kingdom, Germany, United States",16-Apr-21,2013,R,123 min,"Action & Adventure, Dramas, International Movies"
s1035,Movie,Synchronic,"Anthony Mackie, Jamie Dornan, Katie Aselton, Ally Ioannides, Ramiz Monsef, Bill Oberst Jr.",United States,16-Apr-21,2020,R,102 min,Thrillers
s1036,Movie,The Zookeeper's Wife,"Jessica Chastain, Johan Heldenbergh, Daniel Brühl, Timothy Radford, Efrat Dor, Iddo Goldberg, Shira Haas, Michael McElhatton, Val Maloku, Goran Kostic","Czech Republic, United Kingdom, United States",16-Apr-21,2017,PG-13,127 min,Dramas
s1037,Movie,Time Trap,"Andrew Wilson, Cassidy Gifford, Brianne Howey, Reiley McClendon, Olivia Draguicevich, Max Wright, Hans Marrero, Rich Skidmore, Chris Sturgeon, Gopal Bidari",United States,16-Apr-21,2017,TV-14,88 min,"Action & Adventure, Sci-Fi & Fantasy"
s1040,Movie,Dark City Beneath the Beat,"Uneek, Mighty Mark, Tsu Terry, TT The Artist",United States,15-Apr-21,2020,TV-MA,65 min,"Documentaries, Music & Musicals"
s1043,TV Show,Garth Brooks: The Road I?�m On,Garth Brooks,United States,15-Apr-21,2019,TV-PG,1 Season,Docuseries
s1044,TV Show,Gilmore Girls,"Lauren Graham, Alexis Bledel, Scott Patterson, Keiko Agena, Yanic Truesdale, Kelly Bishop, Edward Herrmann, Melissa McCarthy, Sean Gunn, Liza Weil, Liz Torres, Jared Padalecki",United States,15-Apr-21,2006,TV-14,7 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas"
s1046,TV Show,Next in Fashion,"Tan France, Alexa Chung",United States,15-Apr-21,2020,TV-14,1 Season,Reality TV
s1047,Movie,Only Mine,"Amber Midthunder, Brett Zimmerman, Chris Browning, Walter Fauntleroy, Claudia Ferri, Lorenzo James Henrie, Ellen Wroe, Ashley Holliday Tavares, Nancy Linehan Charles, Jonna Walsh",United States,15-Apr-21,2019,TV-14,88 min,Thrillers
s1049,TV Show,Power Players,"Kieran Walton, Carlos Salazar, Greg Chun, Jamieson Price, Reba Buhr, Todd Haberkorn, Landon McDonald, Scott Whyte, Paul Haapaniemi","United States, France",15-Apr-21,2020,TV-Y,3 Seasons,Kids' TV
s1050,TV Show,Ricky Zoom,"Max Fincham, Twinkle Jaiswal, Bradley Bissett, Dylan Naden, Adam Longworth, Ashton Frank, Edward Moloney, Esther Coles, Jess Robinson, Miranda Pointer, Osian Thompson, Simon Lipkin, Richard David-Caine","China, United Kingdom",15-Apr-21,2019,TV-Y,1 Season,"British TV Shows, Kids' TV"
s1053,Movie,The Master,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams, Laura Dern, Kevin J. O'Connor, Jesse Plemons, Rami Malek, Christopher Evan Welch, Madisen Beaty, Ambyr Childers, Price Carson",United States,15-Apr-21,2012,R,137 min,"Dramas, Independent Movies"
s1054,Movie,Time Is Illmatic,"Nasir 'Nas' Jones, Busta Rhymes, Pete Rock, Pharrell Williams, Q-Tip, Swizz Beatz, Alicia Keys, DJ Premier",United States,15-Apr-21,2014,TV-MA,75 min,"Documentaries, Music & Musicals"
s1056,Movie,Zoot Suit,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",United States,15-Apr-21,1981,R,103 min,"Cult Movies, Dramas, Music & Musicals"
s1058,TV Show,Dad Stop Embarrassing Me!,"Jamie Foxx, David Alan Grier, Kyla-Drew, Porscha Coleman, Jonathan Kite, Heather Hemmens, Valente Rodriguez",United States,14-Apr-21,2021,TV-14,1 Season,TV Comedies
s1059,TV Show,Fate: The Winx Saga,"Abigail Cowen, Hannah Van Der Westhuysen, Precious Mustapha, Eliot Salt, Elisha Applebaum, Danny Griffin, Sadie Soverall, Freddie Thorp, Rob James-Collier, Eve Best, Lesley Sharp","Italy, United Kingdom",14-Apr-21,2021,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Dramas"
s1060,TV Show,House of Cards,"Kevin Spacey, Robin Wright, Kate Mara, Corey Stoll, Sakina Jaffrey, Kristen Connolly, Constance Zimmer, Sebastian Arcelus, Nathan Darrow, Sandrine Holt, Michel Gill, Elizabeth Norment, Mahershala Ali, Reg E. Cathey, Molly Parker, Derek Cecil, Elizabeth Marvel, Kim Dickens, Lars Mikkelsen, Michael Kelly, Joel Kinnaman, Campbell Scott, Patricia Clarkson, Neve Campbell",United States,14-Apr-21,2018,TV-MA,6 Seasons,"TV Dramas, TV Thrillers"
s1061,TV Show,Indian Matchmaking,,"United States, India",14-Apr-21,2020,TV-14,1 Season,"Reality TV, Romantic TV Shows"
s1062,TV Show,Jeffrey Epstein: Filthy Rich,,United States,14-Apr-21,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s1064,TV Show,Living with Yourself,"Paul Rudd, Aisling Bea, Desmin Borges, Zoë Chao, Karen Pittman",United States,14-Apr-21,2019,TV-MA,1 Season,"TV Comedies, TV Dramas"
s1069,TV Show,Unnatural Selection,,United States,14-Apr-21,2019,TV-MA,1 Season,"Docuseries, Science & Nature TV"
s1071,Movie,Why Did You Kill Me?,,United States,14-Apr-21,2021,TV-MA,84 min,Documentaries
s1076,TV Show,My Love: Six Stories of True Love,,"United States, Brazil, Japan, Spain, India",13-Apr-21,2021,TV-PG,1 Season,Docuseries
s1080,TV Show,The Baker and the Beauty,"Victor Rasuk, Nathalie Kelley, Dan Bucatinsky, David Del Rio, Michelle Veintimilla, Lisa Vidal, Carlos Gómez, Belissa Escobedo","Israel, United States",13-Apr-21,2020,TV-PG,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas"
s1082,TV Show,"Nicky, Ricky, Dicky & Dawn","Brian Stepanek, Allison Munn, Aidan Gallagher, Casey Simpson, Mace Coronel, Lizzy Greene",United States,12-Apr-21,2018,TV-G,4 Seasons,"Kids' TV, TV Comedies"
s1084,Movie,The Stand-In,"Drew Barrymore, Michael Zegen, T.J. Miller, Holland Taylor, Ellie Kemper, Andrew Rannells, Michelle Buteau",United States,10-Apr-21,2020,R,102 min,Comedies
s1089,Movie,Thunder Force,"Melissa McCarthy, Octavia Spencer, Jason Bateman, Bobby Cannavale, Pom Klementieff, Melissa Leo, Taylor Mosby, Marcella Lowery, Melissa Ponzio",United States,09-Apr-21,2021,PG-13,107 min,"Action & Adventure, Comedies"
s1090,Movie,Two Distant Strangers,"Joey Bada$$, Andrew Howard, Zaria",United States,09-Apr-21,2021,TV-MA,32 min,Dramas
s1098,Movie,Coded Bias,,"United States, China, United Kingdom",05-Apr-21,2020,TV-MA,86 min,Documentaries
s1101,Movie,What Lies Below,"Ema Horvath, Trey Tucker, Mena Suvari, Haskiri Velazquez, Danny Corbo, Olan Montgomery, Troy Iwata",United States,04-Apr-21,2020,TV-MA,88 min,"Horror Movies, Thrillers"
s1102,Movie,Escape from Planet Earth,"Rob Corddry, Brendan Fraser, Sarah Jessica Parker, William Shatner, Jessica Alba, Jane Lynch, George Lopez, Sofía Vergara, Craig Robinson, Ricky Gervais, Steve Zahn, Chris Parnell","United States, Canada",03-Apr-21,2013,PG,89 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s1103,Movie,Accepted,"Justin Long, Jonah Hill, Adam Herschman, Columbus Short, Maria Thayer, Lewis Black, Blake Lively, Mark Derwin, Ann Cusack, Robin Lord Taylor, Hannah Marks, Anthony Heald",United States,02-Apr-21,2006,PG-13,93 min,Comedies
s1105,Movie,An American Girl: McKenna Shoots for the Stars,"Jade Pettyjohn, Kerris Dorsey, Nia Vardalos, Ian Ziering, Ysa Penarejo, Cathy Rigby, Kally Berard, Talia Pura, Paula Rivera, George Chiang","United States, Canada",02-Apr-21,2012,TV-Y,94 min,"Children & Family Movies, Comedies, Dramas"
s1106,Movie,Concrete Cowboy,"Idris Elba, Caleb McLaughlin, Jharrel Jerome, Byron Bowers, Lorraine Toussaint, Method Man, Ivannah Mercedes, Jamil Prattis, Liz Priestley","United Kingdom, United States",02-Apr-21,2021,R,112 min,"Dramas, Independent Movies"
s1107,Movie,Cross: Rise of the Villains,"Brian Austin Green, Vinnie Jones, Lori Heuring, Richard Grieco, Patrick Durham, Tim Abell, Carson Lee Bradshaw, Manu Intiraymi, Danny Trejo",United States,02-Apr-21,2019,R,100 min,Action & Adventure
s1112,Movie,Wild Child,"Emma Roberts, Kimberley Nixon, Juno Temple, Linzey Cocker, Sophie Wu, Alex Pettyfer, Georgia King, Natasha Richardson, Aidan Quinn, Lexi Ainsworth","United States, United Kingdom, France",02-Apr-21,2008,PG-13,98 min,"Comedies, Romantic Movies"
s1113,Movie,Woody Woodpecker,"Timothy Omundson, Thaila Ayala, Eric Bauza, Graham Verchere, Jordana Largy, Scott McNeil, Adrian Glynn McMorran, Chelsea Miller, Sean Tyson",United States,02-Apr-21,2017,PG,91 min,"Children & Family Movies, Comedies"
s1119,Movie,Insidious,"Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey, Leigh Whannell, Angus Sampson, Andrew Astor, Joseph Bishara","United States, Canada",01-Apr-21,2010,PG-13,103 min,"Horror Movies, Thrillers"
s1120,Movie,Into the Grizzly Maze,"James Marsden, Thomas Jane, Billy Bob Thornton, Piper Perabo, Scott Glenn, Michaela McManus, Adam Beach, Kelly Curran","United States, Canada",01-Apr-21,2015,R,90 min,"Action & Adventure, Horror Movies"
s1121,Movie,Kingsglaive: Final Fantasy XV,"Aaron Paul, Lena Headey, Sean Bean, Adrian Bouchet, Liam Mulvey, Alexa Kahn, Todd Haberkorn, John DeMita, David Gant, Darin De Paul","Japan, United States",01-Apr-21,2016,PG-13,116 min,"Action & Adventure, Sci-Fi & Fantasy"
s1122,Movie,Legally Blonde,"Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis, Victor Garber, Jennifer Coolidge",United States,01-Apr-21,2001,PG-13,96 min,"Comedies, Romantic Movies"
s1125,Movie,Maximum Risk,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier, Paul Ben-Victor, Frank Senger, Stéphane Audran",United States,01-Apr-21,1996,R,101 min,Action & Adventure
s1126,TV Show,Murder Maps,Nicholas Day,United Kingdom,01-Apr-21,2017,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, Docuseries"
s1127,Movie,My Fair Lady,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfred Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Mona Washbourne, Isobel Elsom, John Holland, Alan Napier, Marni Nixon",United States,01-Apr-21,1964,G,173 min,"Classic Movies, Music & Musicals"
s1128,TV Show,Prank Encounters,Gaten Matarazzo,United States,01-Apr-21,2021,TV-MA,2 Seasons,"Reality TV, TV Comedies, TV Horror"
s1129,Movie,S.W.A.T.: Under Siege,"Sam Jaeger, Michael Jai White, Adrianne Palicki, Ty Olsson, Kyra Zagorsky, Olivia Cheng, Lisa Chandler, Monique Ganderton, Matthew Marsden, Chris Gauthier",United States,01-Apr-21,2017,R,89 min,"Action & Adventure, International Movies"
s1130,TV Show,Secrets of Great British Castles,Dan Jones,United Kingdom,01-Apr-21,2016,TV-PG,2 Seasons,"British TV Shows, Docuseries, International TV Shows"
s1134,Movie,Sniper: Ghost Shooter,"Chad Michael Collins, Billy Zane, Dennis Haysbert, Nick Gomez, Ravil Isyanov, Stephanie Vogt, Navid Negahban, Presciliana Esparolini, Enoch Frost",United States,01-Apr-21,2016,R,99 min,Action & Adventure
s1135,Movie,Starship Troopers: Traitor of Mars,"Casper Van Dien, Dina Meyer, DeRay Davis, Justin Doran, Luci Christian, Emily Neves, Scott Gibbs, Juliet Simmons, Chris Gibson, Greg Ayres","United States, Japan",01-Apr-21,2017,R,88 min,"Action & Adventure, Sci-Fi & Fantasy"
s1136,Movie,Takers,"Matt Dillon, Paul Walker, Chris Brown, Idris Elba, Jay Hernandez, Hayden Christensen, Michael Ealy, T.I., Marianne Jean-Baptiste, Zoe Saldana, Steve Harris, Johnathon Schaech",United States,01-Apr-21,2010,PG-13,107 min,Action & Adventure
s1139,Movie,The Pianist,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox, Ed Stoppard, Julia Rayner, Jessica Kate Meyer, Ronan Vibert, Ruth Platt","United Kingdom, France, Poland, Germany, United States",01-Apr-21,2002,R,149 min,"Dramas, Independent Movies, International Movies"
s1140,Movie,The Stepfather,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard, Sherry Stringfield, Paige Turco, Jon Tenney, Nancy Linehan Charles, Marcuis Harris, Braeden Lemasters, Deirdre Lovejoy",United States,01-Apr-21,2009,PG-13,102 min,"Horror Movies, Thrillers"
s1141,Movie,Universal Soldier: The Return,"Jean-Claude Van Damme, Michael Jai White, Heidi Schanz, Xander Berkeley, Justin Lazard, Kiana Tom, Daniel von Bargen, James Black, Karis Paige Bryant, Bill Goldberg",United States,01-Apr-21,1999,R,83 min,Action & Adventure
s1143,Movie,White Boy,Richard Wershe Jr.,United States,01-Apr-21,2017,TV-MA,83 min,Documentaries
s1144,TV Show,Worn Stories,,United States,01-Apr-21,2021,TV-MA,1 Season,"Docuseries, Reality TV"
s1145,Movie,Yes Man,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins, Rhys Darby, Danny Masterson, Fionnula Flanagan, Terence Stamp, Sasha Alexander, Molly Sims","United States, United Kingdom",01-Apr-21,2008,PG-13,104 min,"Comedies, Romantic Movies"
s1146,Movie,At Eternity's Gate,"Willem Dafoe, Rupert Friend, Oscar Isaac, Mads Mikkelsen, Mathieu Amalric, Emmanuelle Seigner, Niels Arestrup, Anne Consigny, Amira Casar, Vincent Perez, Lolita Chammah, Stella Schnabel, Vladimir Consigny","Ireland, Switzerland, United Kingdom, France, United States",31-Mar-21,2018,PG-13,111 min,Dramas
s1147,TV Show,Haunted: Latin America,,"United States, Mexico",31-Mar-21,2021,TV-14,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s1148,Movie,Not a Game,Brendon Mcdonnell,United Kingdom,31-Mar-21,2020,TV-MA,98 min,"Documentaries, International Movies, Sports Movies"
s1151,Movie,7 Yards: The Chris Norton Story,Chris Norton,United States,30-Mar-21,2021,TV-PG,93 min,Documentaries
s1152,Movie,Octonauts & the Ring of Fire,"Simon Greenall, Rob Rackstraw, Jo Wyatt, Paul Buckley, Simon Foster, Teresa Gallagher, Richard Grieve, Michael Murphy, Paul Panting, Keith Wickham","China, United Kingdom",30-Mar-21,2021,TV-Y,73 min,Children & Family Movies
s1153,TV Show,Rainbow High,"Tara Sands, Anairis Quiñones, Laura Stahl, Jenny Yokobori, Kira Buckland, Brittany Cox, Brittany Lauda, Christian Banas, Rebeka Thomas, Hayden Summerall, Deneen Melody",United States,30-Mar-21,2020,TV-Y,1 Season,Kids' TV
s1154,Movie,Mandela: Long Walk to Freedom,"Idris Elba, Naomie Harris, Tony Kgoroge, Riaad Moosa, Zolani Mkiva, Simo Mogwaza, Fana Mokoena, Thapelo Mokoena, Jamie Bartlett, Deon Lotz, Terry Pheto, Mark Elderkin","United Kingdom, South Africa, France",29-Mar-21,2013,PG-13,141 min,"Dramas, International Movies"
s1155,Movie,Lawless,"Shia LaBeouf, Jessica Chastain, Jason Clarke, Guy Pearce, Lew Temple, Gary Oldman, Tim Tolin, Dane DeHaan, Mia Wasikowska, Chris McGarry, Tom Hardy",United States,28-Mar-21,2012,R,116 min,Dramas
s1157,Movie,A Week Away,"Kevin Quinn, Bailee Madison, Jahbril Cook, Kat Conner Sterling, Sherri Shepherd, David Koechner, Iain Tucker, Amy Grant",United States,26-Mar-21,2021,TV-PG,98 min,"Children & Family Movies, Faith & Spirituality, Music & Musicals"
s1158,Movie,Bad Trip,"Eric André, Lil Rel Howery, Tiffany Haddish, Michaela Conlin",United States,26-Mar-21,2021,TV-MA,87 min,Comedies
s1159,TV Show,Big Time Rush,"Kendall Schmidt, James Maslow, Carlos Pena, Logan Henderson, Ciara Bravo, Stephen Kramer Glickman, Tanya Chisholm, Challen Cates, Erin Sanders, Matt Riedy",United States,26-Mar-21,2013,TV-G,4 Seasons,Kids' TV
s1161,Movie,Croupier,"Clive Owen, Kate Hardie, Alex Kingston, Gina McKee, Nicholas Ball, Nick Reding, Alexander Morton","Ireland, United Kingdom, France, Germany",26-Mar-21,1998,TV-MA,95 min,"Dramas, Independent Movies, Thrillers"
s1162,Movie,Elizabeth and Margaret: Love and Loyalty,,United Kingdom,26-Mar-21,2020,TV-PG,87 min,Documentaries
s1167,TV Show,The Irregulars,"Mckell David, Thaddea Graham, Jojo Macari, Harrison Osterfield, Darci Shaw, Clarke Peters, Royce Pierreson, Henry Lloyd-Hughes",United Kingdom,26-Mar-21,2021,TV-14,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s1169,TV Show,DOTA: Dragon's Blood,"Yuri Lowenthal, Lara Pulver, Kari Wahlgren, Alix Wilton Regan, Troy Baker, Freya Tingley, Tony Todd",United States,25-Mar-21,2021,TV-MA,1 Season,Anime Series
s1171,Movie,Secret Magic Control Agency,"Nicholas Corda, Sylvana Joyce, Alyson Leigh Rosenfeld, Courtney Shaw, Erica Schroeder, Georgette Timoney, Mary O'Brady, Marc Thompson","Russia, United States",25-Mar-21,2021,TV-Y7,105 min,"Children & Family Movies, Comedies"
s1172,Movie,Seaspiracy,,United States,24-Mar-21,2021,TV-14,90 min,Documentaries
s1176,Movie,Philomena,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham, Barbara Jefford, Ruth McCabe, Peter Hermann, Sean Mahon, Anna Maxwell Martin, Michelle Fairley, Kate Fleetwood","United Kingdom, United States, France",22-Mar-21,2013,PG-13,98 min,"Dramas, Independent Movies, International Movies"
s1179,Movie,Jiu Jitsu,"Alain Moussi, Nicolas Cage, Tony Jaa, Rick Yune, Frank Grillo, Marie Avgeropoulos, JuJu Chan, Ryan Tarran, Eddie Steeples, Raymond Pinharry, Mary Makariou",United States,20-Mar-21,2020,R,102 min,Action & Adventure
s1180,TV Show,Mighty Morphin Power Rangers,"Austin St. John, Thuy Trang, Walter Jones, Amy Jo Johnson, David Yost, Jason David Frank, Johnny Yong Bosch, Karan Ashley, Steve Cardenas, Catherine Sutherland, Paul Schrier, Jason Narvy, David Fielding, Richard Steven Horvitz, Barbara Goodson","United States, Japan",20-Mar-21,2010,TV-Y7,4 Seasons,Kids' TV
s1182,TV Show,Country Comfort,"Katharine McPhee, Eddie Cibrian, Ricardo Hurtado, Jamie Martin Mann, Griffin McIntyre, Shiloh Verrico, Pyper Braun, Janet Varney, Eric Balfour",United States,19-Mar-21,2021,TV-PG,1 Season,TV Comedies
s1183,TV Show,Formula 1: Drive to Survive,,United Kingdom,19-Mar-21,2021,TV-MA,3 Seasons,Docuseries
s1188,Movie,Deadly Illusions,"Kristin Davis, Dermot Mulroney, Greer Grammer, Shanola Hampton, Marie Wagenman, Shylo Molina, Abella Bala, Shaun Wu",United States,18-Mar-21,2021,R,115 min,Thrillers
s1190,Movie,Nate Bargatze: The Greatest Average American,Nate Bargatze,United States,18-Mar-21,2021,TV-G,60 min,Stand-Up Comedy
s1191,Movie,Skylines,"Lindsey Morgan, Jonathan Howard, Daniel Bernhardt, Rhona Mitra, James Cosmo, Yayan Ruhian, Alexander Siddig, Cha-Lee Yoon, Ieva Andrejevaite, Jeremy Fitzgerald","United Kingdom, United States",18-Mar-21,2020,R,113 min,Action & Adventure
s1192,Movie,The Fluffy Movie,Gabriel Iglesias,United States,18-Mar-21,2014,PG-13,101 min,Stand-Up Comedy
s1193,Movie,The Present,"Saleh Bakri, Maryam Kanj, Maryam Kamiel Basha, Ameer Khlawe, Ala' Hanani, Malak Abu Ghraibeh, Karam Elayyan, Leila Mouammar, Angie Saba","United Kingdom,",18-Mar-21,2020,TV-MA,24 min,"Dramas, International Movies"
s1198,Movie,Get on Up,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis, Lennie James, Fred Melamed, Craig Robinson, Jill Scott, Octavia Spencer, Jacinte Blankenship","United Kingdom, United States",16-Mar-21,2014,PG-13,139 min,"Dramas, Music & Musicals"
s1200,Movie,Savages,"Taylor Kitsch, Aaron Taylor-Johnson, Blake Lively, John Travolta, Benicio Del Toro, Salma Hayek, Demián Bichir, Sandra Echeverría, Emile Hirsch, Joaquín Cosío, Ali Wong",United States,16-Mar-21,2012,R,131 min,"Dramas, Thrillers"
s1201,TV Show,Waffles + Mochi,"Michelle Zamora, Russ Walko, Michelle Obama, Jonathan Kidder, Diona Elise Burnett, Taleia Gilliam, Lyric Lewis, Andy Hayward, Piotr Michael, George Konner",United States,16-Mar-21,2021,TV-Y,1 Season,Kids' TV
s1205,Movie,The Last Blockbuster,,United States,15-Mar-21,2020,TV-14,87 min,Documentaries
s1206,TV Show,The Lost Pirate Kingdom,"James Oliver Wheatley, Sam Callis, Thomas Padley, Evan Milton, Samuel Collings, Miles Yekinni, Jack Waldouck, Mia Tomlinson, Kevin Howarth, Mark Gillis, George Watkins, Derek Jacobi","United States, United Kingdom",15-Mar-21,2021,TV-MA,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure"
s1207,TV Show,Zero Chill,"Grace Beedie, Dakota Benjamin Taylor, Jade Ma, Jeremias Amoore, Leonardo Fontes, Anastasia Chocholatá, Sarah-Jane Potts, Doug Rao, Tanja Ribič, Oscar Skagerberg, Jerry Kwarteng",United Kingdom,15-Mar-21,2021,TV-G,1 Season,"British TV Shows, Kids' TV, TV Dramas"
s1214,TV Show,Paradise PD,"Tom Kenny, David Herman, Sarah Chalke, Kyle Kinane, Dana Snyder, Cedric Yarbrough, Grey Griffin, John DiMaggio, Roger Black, Waco O'Guin",United States,12-Mar-21,2021,TV-MA,3 Seasons,TV Comedies
s1218,TV Show,The One,"Hannah Ware, Zoë Tapper, Dimitri Leonidas, Amir El-Masry, Lois Chimimba, Eric Kofi-Abrefa, Pallavi Sharda, Jana Pérez, Diarmaid Murtagh, Gregg Chillin, Wilf Scolding, Stephen Campbell Moore, Simone Kirby, Albano Jerónimo, Eduardo Lloveras, Miguel Amorim",United Kingdom,12-Mar-21,2021,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s1219,Movie,YES DAY,"Jennifer Garner, Edgar Ramírez, Jenna Ortega, Julian Lerner, Everly Carganilla, Tracie Thoms, Fortune Feimster, Nat Faxon, Arturo Castro",United States,12-Mar-21,2021,PG,90 min,"Children & Family Movies, Comedies"
s1223,Movie,The Block Island Sound,"Chris Sheffield, Michaela McManus, Neville Archambault, Ryan O'Flanagan, Matilda Lawler, Jim Cummings, Jeremy Holm, Heidi Niedermeyer, Willie C. Carpenter, Matthew Lawler",United States,11-Mar-21,2020,TV-MA,99 min,"Horror Movies, Independent Movies"
s1229,Movie,Bombay Rose,"Cyli Khare, Gargi Shitole, Amardeep Jha, Amit Deondi, Makrand Deshpande, Virendra Saxena, Shishir Sharma","India, United Kingdom, France, Qatar",08-Mar-21,2021,PG-13,97 min,"Dramas, Independent Movies, International Movies"
